log_survival,S,population_name,year_fac,area,.fitted,.resid,.hat,.cooksd,.fixed,.mu,.offset,.sqrtXwt,.sqrtrwt,.weights,.wtres
-2.085672091430472,3500,quartcha_creek_even,1958,7,-0.34572810541630794,-1.739943986014164,0.08950144984116826,0.0015830048437155608,0.3451185838884169,-0.34572810541630794,0,1,1,1,-1.739943986014164
-2.1546649629174235,75000,neekas_creek_even,1958,7,-1.1999491641506101,-0.9547157987668133,0.16814236354003873,0.0010726733893993172,-0.5091024748458852,-1.1999491641506101,0,1,1,1,-0.9547157987668133
0.7765287894989963,25,walker_lake_creek_even,1958,7,0.30791900144785667,0.4686097880511396,0.07734912988131741,9.663701538374021e-5,0.9987656907525815,0.30791900144785667,0,1,1,1,0.4686097880511396
-0.07076907088820715,3500,kadjusdis_river_even,1958,7,-0.09575254970889202,0.02498347882068487,0.08709771344357735,3.1593965737208414e-7,0.5950941395958328,-0.09575254970889202,0,1,1,1,0.02498347882068487
-0.07076907088820715,3500,pine_river_even,1958,7,-0.6733777813407097,0.6026087104525025,0.14350446764461675,3.4405366119403744e-4,0.017468907964015123,-0.6733777813407097,0,1,1,1,0.6026087104525025
-1.6802069833223074,35000,clatse_creek_even,1958,7,-0.5438968254391977,-1.1363101578831096,0.1170999783736765,9.394370708775688e-4,0.1469498638655271,-0.5438968254391977,0,1,1,1,-1.1363101578831096
-1.6802069833223074,3500,tankeeah_river_even,1958,7,-1.5313321635096484,-0.14887481981265904,0.22847988726209556,4.120369132191479e-5,-0.8404854742049237,-1.5313321635096484,0,1,1,1,-0.14887481981265904
0.14792013007662227,15000,kunsoot_river_even,1958,7,-0.397102765483903,0.5450228955605253,0.11512816279794236,2.115390148056924e-4,0.2937439238208218,-0.397102765483903,0,1,1,1,0.5450228955605253
-0.8329091229351039,15000,kwakusdis_river_even,1958,7,-0.8371135612778177,0.004204438342713779,0.14159459927180174,1.6451971095473158e-8,-0.14626687197309285,-0.8371135612778177,0,1,1,1,0.004204438342713779
2.3151638752009056,1500,roscoe_creek_odd,1959,7,0.541767688225782,1.7733961869751236,0.0724653901691252,0.001282986491805773,0.9381717312639154,0.541767688225782,0,1,1,1,1.7733961869751236
0.23572233352106994,3500,cooper_inlet_creeks_odd,1959,7,0.29951952419290256,-0.06379719067183262,0.0788089638862304,1.8307096749868735e-6,0.695923567231036,0.29951952419290256,0,1,1,1,-0.06379719067183262
-0.5264177185258269,7500,quartcha_creek_odd,1959,7,-0.16217401108765933,-0.36424370743816753,0.10357393519098781,8.282201588177078e-5,0.2342300319504741,-0.16217401108765933,0,1,1,1,-0.36424370743816753
-3.3196257279683437,175000,neekas_creek_odd,1959,7,-4.282714066372125,0.9630883384037814,0.5963581424714334,0.016443231281405814,-3.8863100233339916,-4.282714066372125,0,1,1,1,0.9630883384037814
-0.6805683983530851,1500,kadjusdis_river_odd,1959,7,0.30039683439209425,-0.9809652327451794,0.07798324013237909,4.2753436761513357e-4,0.6968008774302277,0.30039683439209425,0,1,1,1,-0.9809652327451794
-0.45742484703887554,1500,pine_river_odd,1959,7,-0.03548457975823799,-0.42194026728063755,0.08471707032746237,8.719715319182478e-5,0.36091946327989544,-0.03548457975823799,0,1,1,1,-0.42194026728063755
1.216551586532796,75,lee_creek_odd,1959,7,0.610573947061237,0.605977639471559,0.07235503156055573,1.495403884850921e-4,1.0069779900993705,0.610573947061237,0,1,1,1,0.605977639471559
-2.5368663887187113,40000,clatse_creek_odd,1959,7,-0.9914975939783417,-1.5453687947403696,0.1871561976958942,0.003276381375640356,-0.5950935509402082,-0.9914975939783417,0,1,1,1,-1.5453687947403696
0.23572233352106994,300,tankeeah_river_odd,1959,7,0.5714145051133199,-0.33569217159224995,0.07240153299781187,4.5925120051586305e-5,0.9678185481514534,0.5714145051133199,0,1,1,1,-0.33569217159224995
-0.27510329024492075,3000,kunsoot_river_odd,1959,7,0.20840786318128918,-0.4835111534262099,0.07840445932156327,1.0452331714908384e-4,0.6048119062194226,0.20840786318128918,0,1,1,1,-0.4835111534262099
-0.05195973893071122,10000,kwakusdis_river_odd,1959,7,-0.2498969167470519,0.19793717781634068,0.10146716925494575,2.38480321132281e-5,0.14650712629108154,-0.2498969167470519,0,1,1,1,0.19793717781634068
0.7339691750802005,7500,cooper_inlet_creeks_even,1960,7,0.6650629224613873,0.06890625261881322,0.07997449816898927,2.1727472668362605e-6,0.6481241855077717,0.6650629224613873,0,1,1,1,0.06890625261881322
2.3434070875143007,200,quartcha_creek_even,1960,7,1.001073522277749,1.3423335652365518,0.0722321071311311,7.323398420175564e-4,0.9841347853241333,1.001073522277749,0,1,1,1,1.3423335652365518
0.6004377824556778,4000,neekas_creek_even,1960,7,0.958096949454084,-0.35765916699840616,0.0723884439525371,5.212136942173818e-5,0.9411582125004684,0.958096949454084,0,1,1,1,-0.35765916699840616
0.7339691750802005,25,walker_lake_creek_even,1960,7,1.015704427706197,-0.2817352526259965,0.07225677372965819,3.227345958026583e-5,0.9987656907525815,1.015704427706197,0,1,1,1,-0.2817352526259965
1.2447947988461914,1500,kadjusdis_river_even,1960,7,0.8564722481841731,0.38832255066201826,0.07426789857713233,6.329302706545031e-5,0.8395335112305575,0.8564722481841731,0,1,1,1,0.38832255066201826
-1.2809338454620642,1500,pine_river_even,1960,7,0.6089185774848226,-1.8898524229468867,0.0849097302733953,0.0017539835895171115,0.591979840531207,0.6089185774848226,0,1,1,1,-1.8898524229468867
1.9379419794061366,3000,clatse_creek_even,1960,7,0.9647235046738388,0.9732184747322977,0.0724286263190711,3.861681211351023e-4,0.9477847677202232,0.9647235046738388,0,1,1,1,0.9732184747322977
1.0216512475319814,300,tankeeah_river_even,1960,7,0.8800861899820859,0.14156505754989557,0.0731921046817911,8.270601228182093e-6,0.8631474530284703,0.8800861899820859,0,1,1,1,0.14156505754989557
0.263965545834465,8000,kunsoot_river_even,1960,7,0.6509382483044677,-0.38697270247000265,0.0838944420388497,7.250082870204474e-5,0.6339995113508521,0.6509382483044677,0,1,1,1,-0.38697270247000265
0.7339691750802005,3000,kwakusdis_river_even,1960,7,0.8059757945242778,-0.07200661944407727,0.07472975812309746,2.1920042263957772e-6,0.7890370575706622,0.8059757945242778,0,1,1,1,-0.07200661944407727
1.2873544132649872,12000,roscoe_creek_odd,1961,7,0.84474348616891215,0.4426109270960751,0.08863902209628191,1.012578067512578e-4,0.34533257041511656,0.84474348616891215,0,1,1,1,0.4426109270960751
0.7765287894989965,3500,cooper_inlet_creeks_odd,1961,7,1.1953344829848316,-0.4188056934858351,0.0751234265130314,7.460589423725499e-5,0.695923567231036,1.1953344829848316,0,1,1,1,-0.4188056934858351
1.133203733437729,3500,quartcha_creek_odd,1961,7,1.1542452186408707,-0.021041485203141752,0.07466453792384713,1.869859207628467e-7,0.6548343028870751,1.1542452186408707,0,1,1,1,-0.021041485203141752
-0.1397619423751586,5000,neekas_creek_odd,1961,7,1.3820118681878082,-1.5217738105629668,0.06797249854853613,8.776394703494268e-4,0.8826009524340126,1.3820118681878082,0,1,1,1,-1.5217738105629668
1.287354413264987,600,kadjusdis_river_odd,1961,7,1.3918490906998473,-0.1044946774348603,0.0685568653064382,4.178945956948292e-6,0.8924381749460517,1.3918490906998473,0,1,1,1,-0.1044946774348603
0.7765287894989965,750,pine_river_odd,1961,7,1.1913021673720439,-0.41477337787304736,0.07086060549951208,6.839195427585067e-5,0.6918912516182483,1.1913021673720439,0,1,1,1,-0.41477337787304736
5.094016903035307,200,lee_creek_odd,1961,7,1.479913822757782,3.614103080277525,0.06773681090385078,0.004930476573956628,0.9805029070039863,1.479913822757782,0,1,1,1,3.614103080277525
-0.1397619423751586,2500,clatse_creek_odd,1961,7,1.421151668779346,-1.5609136111545046,0.06795093925961301,9.230299841240863e-4,0.9217407530255504,1.421151668779346,0,1,1,1,-1.5609136111545046
1.9805015938249324,300,tankeeah_river_odd,1961,7,1.467229463905249,0.5132721299196834,0.06783006199206797,9.960188326313228e-5,0.9678185481514534,1.467229463905249,0,1,1,1,0.5132721299196834
0.5942072327050417,1800,kunsoot_river_odd,1961,7,1.2714432754680896,-0.6772360427630478,0.07003795430110316,1.798967372635082e-4,0.772032359714294,1.2714432754680896,0,1,1,1,-0.6772360427630478
0.3710636813908321,7500,kwakusdis_river_odd,1961,7,0.865007020461257,-0.49394333907042487,0.08514372424834098,1.2021020055171239e-4,0.3655961047074614,0.865007020461257,0,1,1,1,-0.49394333907042487
3.649658740960655,1500,roscoe_creek_even,1962,7,2.6281370429696853,1.0215216979909698,0.06086905510310854,3.488025132286824e-4,0.8151049140812483,2.6281370429696853,0,1,1,1,1.0215216979909698
2.0402208285265546,7500,cooper_inlet_creeks_even,1962,7,2.461156314396209,-0.42093548586965435,0.06730716435883442,6.63980380805585e-5,0.6481241855077717,2.461156314396209,0,1,1,1,-0.42093548586965435
3.649658740960655,1000,quartcha_creek_even,1962,7,2.6422538956826997,1.0074048452779554,0.06035210321689066,0.00033597761582406053,0.8292217667942626,2.6422538956826997,0,1,1,1,1.0074048452779554
3.0900429530252325,3500,neekas_creek_even,1962,7,2.764403444820922,0.3256395082043104,0.05940890026148451,3.4487691048734834e-5,0.951371315932485,2.764403444820922,0,1,1,1,0.3256395082043104
3.426515189646445,25,walker_lake_creek_even,1962,7,2.8117978196410185,0.6147173700054265,0.059318633507104646,1.2268661413464553e-4,0.9987656907525815,2.8117978196410185,0,1,1,1,0.6147173700054265
2.7333680090865,2500,kadjusdis_river_even,1962,7,2.5303459543016324,0.20302205478486757,0.0655852862218571,1.499524876774666e-5,0.7173138254131952,2.5303459543016324,0,1,1,1,0.20302205478486757
3.361976668508874,200,pine_river_even,1962,7,2.778444075588319,0.5835325929205548,0.059441235879578926,1.1081188789300508e-4,0.9654119466998818,2.778444075588319,0,1,1,1,0.5835325929205548
3.649658740960655,75,lee_creek_even,1962,7,2.7271077279489435,0.9225510130117116,0.06044700415469624,2.8226248067158096e-4,0.9140755990605063,2.7271077279489435,0,1,1,1,0.9225510130117116
2.445685936634719,10000,clatse_creek_even,1962,7,2.585634261390446,-0.13994832475572716,0.06273637465331916,6.774409686121842e-6,0.7726021325020085,2.585634261390446,0,1,1,1,-0.13994832475572716
2.6688294879489285,400,tankeeah_river_even,1962,7,2.622941052940864,0.04588843500806439,0.06119098724840195,7.080755668235746e-7,0.8099089240524268,2.622941052940864,0,1,1,1,0.04588843500806439
0.14310084364067324,5000,kunsoot_river_even,1962,7,2.592855463466445,-2.4497546198257716,0.06383160094745398,0.0021169622281149176,0.7798233345780079,2.592855463466445,0,1,1,1,-2.4497546198257716
2.6688294879489285,200,bullock_channel_creeks_even,1962,7,2.7360494022109703,-0.06721991426204177,0.06010979076517408,1.4891108541283986e-6,0.9230172733225331,2.7360494022109703,0,1,1,1,-0.06721991426204177
1.953209451536925,3000,kwakusdis_river_even,1962,7,2.6020691864590995,-0.6488597349221745,0.06189670413613821,1.4341943465349168e-4,0.7890370575706622,2.6020691864590995,0,1,1,1,-0.6488597349221745
0.6931471805599453,20000,roscoe_creek_odd,1963,7,0.3628925122794243,0.33025466828052097,0.12535139457877284,8.655657041190054e-5,-0.10635440927920636,0.3628925122794243,0,1,1,1,0.33025466828052097
0.6931471805599453,3500,cooper_inlet_creeks_odd,1963,7,1.1651704887896668,-0.4720233082297215,0.07410604381770837,9.328207002524757e-5,0.695923567231036,1.1651704887896668,0,1,1,1,-0.4720233082297215
1.0296194171811581,5000,quartcha_creek_odd,1963,7,0.9663546228444805,0.06326479433667764,0.0811549622754767,1.863351934687669e-6,0.4971077012858498,0.9663546228444805,0,1,1,1,0.06326479433667764
0.4054651081081644,2000,neekas_creek_odd,1963,7,1.4360051265061964,-1.030540018398032,0.06700244702667121,3.9591279079975446e-4,0.9667582049475657,1.4360051265061964,0,1,1,1,-1.030540018398032
1.0986122886681098,1000,kadjusdis_river_odd,1963,7,1.2747351864976495,-0.17612289782953972,0.06956122941207268,1.2071561526950995e-5,0.8054882649390188,1.2747351864976495,0,1,1,1,-0.17612289782953972
1.3862943611198906,750,pine_river_odd,1963,7,1.1611381731768788,0.22515618794301173,0.06996681299966467,1.9861092319542946e-5,0.6918912516182483,1.1611381731768788,0,1,1,1,0.22515618794301173
-0.7621400520468967,15000,lee_creek_odd,1963,7,-1.6849000099308715,0.9227599578839748,0.7649219818157631,0.057083518859254376,-2.1541469314895023,-1.6849000099308715,0,1,1,1,0.9227599578839748
3.58351893845611,1000,clatse_creek_odd,1963,7,1.4516610467428115,2.1318578917132984,0.06696886645631166,0.0016933133626460574,0.9824141251841808,1.4516610467428115,0,1,1,1,2.1318578917132984
0.8754687373538999,1000,tankeeah_river_odd,1963,7,1.3086283221647395,-0.4331595848108396,0.06944422295534212,7.287646810880992e-5,0.8393814006061089,1.3086283221647395,0,1,1,1,-0.4331595848108396
0.6931471805599453,1500,kunsoot_river_odd,1963,7,1.2830843946466426,-0.5899372140866973,0.06844664891222131,1.3295003839196325e-4,0.8138374730880118,1.2830843946466426,0,1,1,1,-0.5899372140866973
2.0794415416798357,25,bullock_channel_creeks_odd,1963,7,1.4736233088081958,0.6058182328716399,0.06699529728125639,1.368048481917246e-4,1.0043763872495652,1.4736233088081958,0,1,1,1,0.6058182328716399
1.3862943611198906,5000,kwakusdis_river_odd,1963,7,1.0539320046824718,0.33236235643741874,0.07419755691865972,4.631447818387188e-5,0.5846850831238413,1.0539320046824718,0,1,1,1,0.33236235643741874
1.5606477482646681,15000,roscoe_creek_even,1964,7,-0.41867845849299135,1.9793262067576594,0.23016548271809148,0.0073691999452384326,-1.0547182187969264,-0.41867845849299135,0,1,1,1,1.9793262067576594
1.7147984280919266,15000,cooper_inlet_creeks_even,1964,7,0.9094250913628775,0.8053733367290491,0.08982090598069142,3.4061076528135693e-4,0.27338533105894247,0.9094250913628775,0,1,1,1,0.8053733367290491
0.5108256237659906,10000,quartcha_creek_even,1964,7,-0.2775099313628472,0.7883355551288378,0.1815321461025117,8.156665883953283e-4,-0.9135496916667822,-0.2775099313628472,0,1,1,1,0.7883355551288378
-0.11332868530700324,200,goat_bushu_creek_even,1964,7,1.3646049407905236,-1.4779336260975269,0.06354316614548623,7.665550347089308e-4,0.7285651804865887,1.3646049407905236,0,1,1,1,-1.4779336260975269
1.783791299578878,20000,neekas_creek_even,1964,7,1.2503786629798732,0.5334126365990048,0.06501892168082421,1.0249457393275291e-4,0.614338902675938,1.2503786629798732,0,1,1,1,0.5334126365990048
0.8675005677047231,200,walker_lake_creek_even,1964,7,1.4661240066283798,-0.5986234389236568,0.06267589461577071,1.2381365961574745e-4,0.8300842463244449,1.4661240066283798,0,1,1,1,-0.5986234389236568
0.8675005677047228,10000,kadjusdis_river_even,1964,7,0.4367059420869127,0.4307946256178101,0.16173700417003697,2.0688524271878625e-4,-0.19933381821702234,0.4367059420869127,0,1,1,1,0.4307946256178101
0.8675005677047231,1500,pine_river_even,1964,7,1.228019600835142,-0.360519033130419,0.07120338894299778,5.195842421603623e-5,0.591979840531207,1.228019600835142,0,1,1,1,-0.360519033130419
0.8675005677047231,750,lee_creek_even,1964,7,0.5710283912995892,0.2964721764051339,0.1910550555005258,1.2428784056499464e-4,-0.0650113690043459,0.5710283912995892,0,1,1,1,0.2964721764051339
0.4620354595965585,30000,clatse_creek_even,1964,7,0.9081200778967584,-0.4460846183001999,0.09008007143338503,1.0485690162101399e-4,0.27208031759282336,0.9081200778967584,0,1,1,1,-0.4460846183001999
0.10536051565782614,1500,tankeeah_river_even,1964,7,0.8603248656198826,-0.7549643499620565,0.0868605489323519,2.875685592021842e-4,0.22428510531594759,0.8603248656198826,0,1,1,1,-0.7549643499620565
3.1700856606987684,1500,kunsoot_river_even,1964,7,1.585990888646958,1.5840947720518104,0.05973460162124397,8.211595346989187e-4,0.9499511283430231,1.585990888646958,0,1,1,1,1.5840947720518104
1.8483298207164491,750,bullock_channel_creeks_even,1964,7,1.2844811753827816,0.5638486453336675,0.07129896351426247,1.2729067647419275e-4,0.6484414150788465,1.2844811753827816,0,1,1,1,0.5638486453336675
1.1776554960085623,5500,kwakusdis_river_even,1964,7,1.2302218325529815,-0.05256633654441911,0.06754974263989161,1.03974760966663e-6,0.5941820722490465,1.2302218325529815,0,1,1,1,-0.05256633654441911
-0.5653138090500601,20000,roscoe_creek_odd,1965,7,-0.09751724297410977,-0.4677965660759503,0.12328284367715803,1.6999566534832658e-4,-0.10635440927920636,-0.09751724297410977,0,1,1,1,-0.4677965660759503
-0.24946085963158313,3500,cooper_inlet_creeks_odd,1965,7,0.7047607335361326,-0.9542215931677157,0.07170253820227429,3.6694319614792467e-4,0.695923567231036,0.7047607335361326,0,1,1,1,-0.9542215931677157
-0.026317308317373302,7000,quartcha_creek_odd,1965,7,0.2956427321226458,-0.3219600404400191,0.09332697261345935,5.6996723197752505e-5,0.28680556581754924,0.2956427321226458,0,1,1,1,-0.3219600404400191
2.900422093749666,1500,neekas_creek_odd,1965,7,0.9896215800049211,1.910800513744745,0.06464175971253194,0.0013065561298340432,0.9807844136998245,0.9896215800049211,0,1,1,1,1.910800513744745
-0.27763173659827933,1500,kadjusdis_river_odd,1965,7,0.7056380437353242,-0.9832697803336036,0.07078961891162189,3.839078634093785e-4,0.6968008774302277,0.7056380437353242,0,1,1,1,-0.9832697803336036
2.7181005369557116,1500,pine_river_odd,1965,7,0.369756629584992,2.3483439073707197,0.0777667882227339,0.0024421717261902567,0.36091946327989544,0.369756629584992,0,1,1,1,2.3483439073707197
-0.24946085963158313,3500,lee_creek_odd,1965,7,0.2903978795909402,-0.5398587392225234,0.10156204386607272,1.7760520029312015e-4,0.28156071328584364,0.2903978795909402,0,1,1,1,-0.5398587392225234
-0.27763173659827933,18000,clatse_creek_odd,1965,7,0.30361974035813344,-0.5812514769564128,0.0875932477882769,1.7217176949117465e-4,0.29478257405303687,0.30361974035813344,0,1,1,1,-0.5812514769564128
1.1086626245216114,1200,tankeeah_river_odd,1965,7,0.8115222390411071,0.29714038548050425,0.0682769403383856,3.363286649256293e-5,0.8026850727360105,0.8115222390411071,0,1,1,1,0.29714038548050425
1.8018098050815565,1500,kunsoot_river_odd,1965,7,0.8226746393931084,0.9791351656884482,0.06605297676233156,3.5161983265555573e-4,0.8138374730880118,0.8226746393931084,0,1,1,1,0.9791351656884482
1.5141277326297755,100,bullock_channel_creeks_odd,1965,7,0.9577535954335544,0.5563741371962211,0.06472381624669514,1.109323948405501e-4,0.9489164291284579,0.9577535954335544,0,1,1,1,0.5563741371962211
-1.076139432816051,10000,kwakusdis_river_odd,1965,7,0.15534429259617813,-1.231483725412229,0.09546496410740692,8.570195646880282e-4,0.14650712629108154,0.15534429259617813,0,1,1,1,-1.231483725412229
-1.9740810260220096,30000,roscoe_creek_even,1966,7,-1.9059845793524135,-0.06809644666959613,0.7546039777122997,2.8143176192070335e-4,-3.132299477550454,-1.9059845793524135,0,1,1,1,-0.06809644666959613
0.6851790109107686,35000,cooper_inlet_creeks_even,1966,7,0.5003966173934384,0.18478239351733017,0.238399067601132,6.796901101729198e-5,-0.7259182808046021,0.5003966173934384,0,1,1,1,0.18478239351733017
1.7837912995788783,7000,quartcha_creek_even,1966,7,0.8936890260182733,0.890102273560605,0.11924146104494195,5.898390759053631e-4,-0.33262587217976725,0.8936890260182733,0,1,1,1,0.890102273560605
2.9187712324178627,75,goat_bushu_creek_even,1966,7,2.138816240853387,0.7799549915644759,0.06349112905790535,2.1328901988936367e-4,0.9125013426553464,2.138816240853387,0,1,1,1,0.7799549915644759
1.9379419794061366,50000,neekas_creek_even,1966,7,1.227867594952984,0.7100743844531525,0.10251583595306026,3.1080301041892203e-4,0.0015526967549435167,1.227867594952984,0,1,1,1,0.7100743844531525
1.7147984280919266,200,walker_lake_creek_even,1966,7,2.0563991445224854,-0.3416007164305588,0.06607388106294637,4.281367183981179e-5,0.8300842463244449,2.0563991445224854,0,1,1,1,-0.3416007164305588
1.2039728043259361,10000,kadjusdis_river_even,1966,7,1.0269810799810182,0.17699172434491794,0.16282751637200096,3.524877141140553e-5,-0.19933381821702234,1.0269810799810182,0,1,1,1,0.17699172434491794
2.0024805005437076,1500,pine_river_even,1966,7,1.8182947387292474,0.18418576181446022,0.07409716242160705,1.4201133559985454e-5,0.591979840531207,1.8182947387292474,0,1,1,1,0.18418576181446022
1.3093333199837622,750,lee_creek_even,1966,7,1.1613035291936946,0.14802979079006762,0.19167485716247173,3.113374610548024e-5,-0.0650113690043459,1.1613035291936946,0,1,1,1,0.14802979079006762
2.120263536200091,20000,clatse_creek_even,1966,7,1.7486561232454565,0.3716074129546345,0.07483092866530619,5.8471982238054994e-5,0.522341225047416,1.7486561232454565,0,1,1,1,0.3716074129546345
1.155182640156504,700,tankeeah_river_even,1966,7,1.8765082353223366,-0.7213255951658326,0.06793738142083174,1.9707042982023852e-4,0.6501933371242961,1.8765082353223366,0,1,1,1,-0.7213255951658326
2.120263536200091,15000,kunsoot_river_even,1966,7,1.5200588220188624,0.6002047141812286,0.10210465435636365,2.2096986937651618e-4,0.2937439238208218,1.5200588220188624,0,1,1,1,0.6002047141812286
1.0216512475319812,2000,bullock_channel_creeks_even,1966,7,1.2507202718139627,-0.2290690242819815,0.15425508880674743,5.480669342077496e-5,0.0244053736159221,1.2507202718139627,0,1,1,1,-0.2290690242819815
0.616186139423817,7500,kwakusdis_river_even,1966,7,1.6646129821897946,-1.0484268427659775,0.07805741095194374,4.88903116921773e-4,0.4382980839917541,1.6646129821897946,0,1,1,1,-1.0484268427659775
1.2909841813155658,2500,roscoe_creek_odd,1967,7,0.1677978511677013,1.1231863301478646,0.065052977038234,4.54712553440888e-4,0.8817108588021251,0.1677978511677013,0,1,1,1,1.1231863301478646
1.4653375684603436,600,cooper_inlet_creeks_odd,1967,7,0.25290326556922316,1.2124343028911204,0.06438694176650278,5.236749918115348e-4,0.9668162732036469,0.25290326556922316,0,1,1,1,1.2124343028911204
0.5490468365861884,1500,quartcha_creek_odd,1967,7,0.1512234307209519,0.39782340586523646,0.06541147196289743,5.7402902009659677e-5,0.8651364383553757,0.1512234307209519,0,1,1,1,0.39782340586523646
-0.4317824164255378,6000,neekas_creek_odd,1967,7,0.14063552729507123,-0.572417943720609,0.06475011479448174,1.174767301459026e-4,0.854548534929495,0.14063552729507123,0,1,1,1,-0.572417943720609
