.rownames,prop_lep_mot,all_mot,.fitted,.resid,.std.resid,.hat,.sigma,.cooksd
490,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
491,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
492,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
493,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
494,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
495,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
496,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
497,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
498,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
499,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
500,0.3333333333333333,3,0.8564115884843613,-0.7594424624618875,-0.7595848062321889,3.747585042494423e-4,1.0959209363895555,1.2175173274096272e-4
501,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
502,1,12,3.09294885803523,0.2978890764705238,0.29826778352371014,0.002537764077615937,1.0959486077112712,5.785990332220085e-5
503,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
504,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
505,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
506,1,8,2.0989322937903996,0.48090760432628754,0.481465001728062,0.0023140820087896264,1.0959405080648328,1.424972071139235e-4
507,0.5,4,1.104915729545569,-0.5392969822527848,-0.5394985690551611,7.471721034744513e-4,1.0959371484214866,1.2629345303686462e-4
509,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
511,0,4,1.104915729545569,-1.6679482383252846,-1.6685717099243442,7.471721034744513e-4,1.0957957751498164,0.0011295323801750802
512,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
513,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
515,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
517,0,2,0.6079074474231537,-1.4440225697362084,-1.4441348403874181,1.5547895386177526e-4,1.0958353924508855,1.428195044647559e-4
518,0,2,0.6079074474231537,-1.4440225697362084,-1.4441348403874181,1.5547895386177526e-4,1.0958353924508855,1.428195044647559e-4
519,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
520,0,2,0.6079074474231537,-1.4440225697362084,-1.4441348403874181,1.5547895386177526e-4,1.0958353924508855,1.428195044647559e-4
521,0,5,1.3534198706067766,-1.7794523580770663,-1.7805130885178542,0.001191133595809053,1.095773879430537,0.0023107261652204674
524,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
525,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
526,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
527,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
528,1,20,5.080981986524891,0.11130658623521215,0.11137101345166756,0.0011566489188070148,1.0959529488314086,3.60192242475021e-6
529,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
530,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
531,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
532,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
533,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
534,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
536,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
537,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
538,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
540,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
541,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
542,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
543,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
544,0,5,1.3534198706067766,-1.7794523580770663,-1.7805130885178542,0.001191133595809053,1.095773879430537,0.0023107261652204674
545,0,5,1.3534198706067766,-1.7794523580770663,-1.7805130885178542,0.001191133595809053,1.095773879430537,0.0023107261652204674
546,0,6,1.6019240116679843,-1.8897099314706587,-1.8912549043584146,0.0016331398134237535,1.0957508193683412,0.004065554770678842
547,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
549,0,6,1.6019240116679843,-1.8897099314706587,-1.8912549043584146,0.0016331398134237535,1.0957508193683412,0.004065554770678842
550,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
