effect,group,term,estimate,std.error,statistic
fixed,NA,S:population_namekwakusdis_river_odd,-8.682024609269804e-5,2.1355374188819325e-5,-4.065498704216247
fixed,NA,S:population_nameviner_sound_creek_even,-1.2899561887324981e-4,2.711013475695502e-5,-4.758206479964338
fixed,NA,S:population_nameahta_river_even,-5.4013612033232254e-5,1.0131449839378182e-5,-5.331281592422841
fixed,NA,S:population_nameglendale_creek_even,-2.27766038504863e-6,9.464259859383644e-7,-2.406591132206044
fixed,NA,S:population_namewakeman_river_even,-3.7918281915891467e-6,2.7844172860801e-6,-1.3618031358106093
fixed,NA,S:population_namekakweiken_river_even,-1.9937162642743614e-6,6.228397857274914e-7,-3.2010098101643494
fixed,NA,S:population_namelull_creek_even,-1.4411421853751462e-4,2.6767795968576278e-5,-5.3838656984196875
fixed,NA,S:population_nameahnuhati_river_even,-4.590120156712728e-6,1.6643545811023281e-6,-2.7578979917083655
fixed,NA,S:population_namekingcome_river_even,-7.653666385778755e-6,3.0740137917915653e-6,-2.489795721221577
fixed,NA,S:population_nameahta_river_odd,-5.424368336538029e-5,1.3149204959472519e-5,-4.12524434234359
fixed,NA,S:population_nameglendale_creek_odd,-1.8146606217258282e-6,7.308523439368242e-7,-2.4829374042244154
fixed,NA,S:population_namewakeman_river_odd,-4.300574220744725e-6,1.5017237844648913e-6,-2.863758478911717
fixed,NA,S:population_namekakweiken_river_odd,-2.116813390019839e-6,7.729859950330337e-7,-2.7384886707156664
fixed,NA,S:population_namelull_creek_odd,-6.666535532778796e-5,1.9504667041502476e-5,-3.417918141639429
fixed,NA,S:population_nameahnuhati_river_odd,-5.559063616975621e-5,2.2450600746776567e-5,-2.476131342620658
fixed,NA,S:population_namekingcome_river_odd,-9.97616454254265e-5,2.8127778088470123e-5,-3.5467303926974547
fixed,NA,S:population_namenecleetsconnay_river_even,-2.2569075631098928e-5,6.692779823350934e-6,-3.3721527118456835
fixed,NA,S:population_namecascade_river_even,-1.0149669109435472e-4,3.6453135681445095e-5,-2.7843061837343464
fixed,NA,S:population_namesagar_creek_even,-3.63141428150104e-4,8.775585271162272e-5,-4.138087853165014
fixed,NA,S:population_namedean_river_even,-1.8275183576920392e-5,5.996711458415446e-6,-3.047534253340476
fixed,NA,S:population_namekwatna_river_even,-8.040425801045408e-6,2.4343075940831095e-6,-3.302962132061155
fixed,NA,S:population_namekoeye_river_even,-1.0231882308097188e-5,2.5291203339979103e-6,-4.045628897349904
fixed,NA,S:population_namenekite_river_even,-2.0708142245997996e-5,1.4545908726895504e-5,-1.423640326280095
fixed,NA,S:population_nameasseek_river_even,-7.683603251938709e-5,3.1393574496907765e-5,-2.4475082481275066
fixed,NA,S:population_nameelcho_creek_even,-6.742253403550881e-5,1.7158562654373377e-5,-3.9293812304449727
fixed,NA,S:population_namekilbella_river_even,-1.234302426361995e-5,3.161705375362495e-6,-3.9039134891576674
fixed,NA,S:population_namejohnston_creek_even,-2.344183345608677e-5,4.991411780027877e-6,-4.696433492000103
fixed,NA,S:population_namebella_coola_river_even,-4.5831669075129064e-7,1.4619613473797622e-7,-3.13494396806537
fixed,NA,S:population_namejenny_bay_creeks_even,-5.122878598590101e-5,1.2711166710297252e-5,-4.030219031302676
fixed,NA,S:population_namenooseseck_river_even,-7.506801447347898e-5,1.623886501795541e-5,-4.622737758487174
fixed,NA,S:population_namemartin_river_even,-1.1855048565801515e-4,6.709242249712524e-5,-1.7669728002904466
fixed,NA,S:population_namenicknaqueet_river_even,-2.0905083398312714e-4,6.9473718904747e-5,-3.0090635319198826
fixed,NA,S:population_namehook_nose_creek_even,-8.572310002877532e-5,2.156654494758068e-5,-3.9748184160760385
fixed,NA,S:population_namenootum_river_even,-7.837226477304474e-5,1.7800657026164922e-5,-4.402773709860625
fixed,NA,S:population_nameworan_creek_even,-1.9285046811649422e-4,5.8473022998642095e-5,-3.2981101066208383
fixed,NA,S:population_nameevans_inlet_#3_creek_even,-1.1880824808291592e-4,2.962496911088155e-5,-4.010409180115447
fixed,NA,S:population_namefrenchman_creek_even,-8.320530563284221e-5,2.305324351207871e-5,-3.6092667649672343
fixed,NA,S:population_namenecleetsconnay_river_odd,-3.066853998406822e-5,9.465506038732273e-6,-3.2400317382477417
fixed,NA,S:population_namecascade_river_odd,-2.4929738287277905e-4,6.529325163679918e-5,-3.818118666528095
fixed,NA,S:population_namedean_river_odd,-4.0308869207998533e-5,1.1967707680508912e-5,-3.368136178129348
fixed,NA,S:population_namekwatna_river_odd,-5.554990642825362e-6,2.124293417783742e-6,-2.614982749709237
fixed,NA,S:population_namekoeye_river_odd,-1.3265662083207204e-5,2.977010935404999e-6,-4.456034045908708
fixed,NA,S:population_namenekite_river_odd,-3.488405549243862e-5,1.0232911722970007e-5,-3.4090058076171745
fixed,NA,S:population_nameelcho_creek_odd,-4.3649698088993155e-5,1.458693853980682e-5,-2.9923823953789843
fixed,NA,S:population_namechuckwalla_river_odd,-2.6243441939267003e-6,1.1831108791862534e-6,-2.2181726498295165
fixed,NA,S:population_namejohnston_creek_odd,-2.6615168467420578e-5,6.244853575189629e-6,-4.261936352384755
fixed,NA,S:population_namebella_coola_river_odd,-7.060372878387881e-7,2.3551559760108353e-7,-2.997836640249511
fixed,NA,S:population_namejenny_bay_creeks_odd,-1.3660777404900408e-4,3.920266134152387e-5,-3.4846556170998446
fixed,NA,S:population_namenooseseck_river_odd,-8.551794092473494e-5,3.4103739680250334e-5,-2.5075825034595502
fixed,NA,S:population_namehook_nose_creek_odd,-1.245655458433182e-4,2.7380456312829274e-5,-4.549432793234796
fixed,NA,S:population_nameworan_creek_odd,-1.4203745409743172e-4,5.095919346257097e-5,-2.787278299484014
fixed,NA,S:population_namefrenchman_creek_odd,-6.385041142218131e-5,1.9502386380978028e-5,-3.273979408205083
fixed,NA,S:population_namechuckwalla_river_even,-5.487861935934943e-6,2.2645937764320874e-6,-2.4233317220279478
fixed,NA,S:population_nameclyak_river_even,-1.64494966535067e-5,4.634031942135586e-6,-3.549715854122053
fixed,NA,S:population_namemilton_river_even,-6.0274627707885554e-5,2.5490964949142984e-5,-2.3645486872756463
fixed,NA,S:population_namekilbella_river_odd,-5.645689513675445e-6,2.119036131267358e-6,-2.6642724162984694
ran_pars,area:year_fac,sd__(Intercept),0.47271131057948906,NA,NA
ran_pars,year_fac,sd__(Intercept),0.6686243491279859,NA,NA
ran_pars,Residual,sd__Observation,1.0763472165978003,NA,NA
