MLE,lower,upper,year,predict,scenario
92.4366565721731,73.21939572366756,97.91512132104127,2002,estimated,scen4
69.78996143922829,45.709093857010764,83.37754368775556,2003,estimated,scen4
15.810711327106786,8.407605547173292,22.74037622438262,2004,estimated,scen4
73.02077686134938,48.75390558539294,85.97003169358209,2005,estimated,scen4
46.024915269536514,26.996901538961225,60.32369318956401,2006,estimated,scen4
14.270180986489144,7.5561615359463925,20.611408792408792,2007,estimated,scen4
12.506046801745452,6.590284096638177,18.149879042512673,2008,estimated,scen4
8.911434511528649,4.6512797172945985,13.057462972447153,2009,estimated,scen4
4.213418562690352,2.1727180983731054,6.249444108228996,2010,estimated,scen4
16.733547810468973,8.921310430381258,24.006450192452878,2011,estimated,scen4
9.522062035722778,4.9779863587794075,13.929725547585193,2012,estimated,scen4
12.536236925155308,6.606732794349879,18.19221400177201,2013,estimated,scen4
8.446230264260524,4.403098711343601,12.39097061976202,2014,estimated,scen4
7.7739990762875415,4.045559642455454,11.424884748811559,2015,estimated,scen4
29.631427841154668,16.416779562359896,40.95194594647737,2016,estimated,scen4
19.792017485226086,13.631726727603855,25.512920250237226,2017,predicted,scen4
19.911983166751146,13.70761121637475,25.670264426613233,2018,predicted,scen4
8.379895901865964,5.598470295798186,11.079370204535044,2019,predicted,scen4
28.46297890523032,19.95748308921087,36.064661824449495,2020,predicted,scen4
13.001360475473122,8.806989164362033,17.00281403406938,2021,predicted,scen4
