effect,group,term,estimate,std.error,statistic
fixed,NA,S:population_namekadjusdis_river_odd,-2.1856643994506625e-4,7.015071076567865e-5,-3.1156696426802313
fixed,NA,S:population_namepine_river_odd,-4.4299058672247056e-4,9.985250676751054e-5,-4.436449329748909
fixed,NA,S:population_namelee_creek_odd,-2.1211082967756488e-4,6.996971539683092e-5,-3.0314662347071923
fixed,NA,S:population_nameclatse_creek_odd,-4.187069052514556e-5,1.0981744638582315e-5,-3.8127539751781043
fixed,NA,S:population_nametankeeah_river_odd,-1.8418981294471498e-4,6.798748414037136e-5,-2.7091723612602694
fixed,NA,S:population_namekunsoot_river_odd,-1.402937439138014e-4,3.653917826564037e-5,-3.8395429391943026
fixed,NA,S:population_namekwakusdis_river_odd,-8.973950460058307e-5,2.2699140531770297e-5,-3.953431825975145
fixed,NA,S:population_namebullock_channel_creeks_odd,-7.495624041252343e-4,1.652978651947255e-4,-4.534616362057846
fixed,NA,S:population_namemcloughlin_creek_even,-6.976618811764378e-4,2.973008613880831e-4,-2.3466527406583646
fixed,NA,S:population_namegoat_bushu_creek_odd,-7.952038964801635e-4,5.826273606260979e-4,-1.364858484547702
fixed,NA,S:population_namewalker_lake_creek_odd,-0.001234317616707104,2.300704024161755e-4,-5.364956134054744
fixed,NA,S:population_namemcloughlin_creek_odd,-0.0012819438205637613,3.2859875994045224e-4,-3.901243634626228
fixed,NA,S:population_nameviner_sound_creek_even,-1.2796676253191551e-4,2.9442428680948243e-5,-4.3463385415185165
fixed,NA,S:population_nameahta_river_even,-5.467764785306138e-5,1.0950047655611059e-5,-4.993370766294636
fixed,NA,S:population_nameglendale_creek_even,-2.3814282370244225e-6,1.0244127258626774e-6,-2.324676545792592
fixed,NA,S:population_namewakeman_river_even,-4.168289290432116e-6,3.0120137093166927e-6,-1.3838878878734375
fixed,NA,S:population_namekakweiken_river_even,-2.070043930152999e-6,6.735827937020561e-7,-3.073184097794273
fixed,NA,S:population_namelull_creek_even,-1.46145184946705e-4,2.8919877165885593e-5,-5.053451095535789
fixed,NA,S:population_nameahnuhati_river_even,-4.789237903000479e-6,1.800052652806197e-6,-2.6606098969017844
fixed,NA,S:population_namekingcome_river_even,-8.138509236843937e-6,3.331400270399426e-6,-2.442969495187125
fixed,NA,S:population_nameviner_sound_creek_odd,-0.0012349316647621328,3.4700209859427127e-4,-3.5588593549287557
fixed,NA,S:population_nameahta_river_odd,-5.4339227013356494e-5,1.4167207337390316e-5,-3.83556375785816
fixed,NA,S:population_nameglendale_creek_odd,-1.8552860602145847e-6,7.882863097616669e-7,-2.3535687950429054
fixed,NA,S:population_namewakeman_river_odd,-4.520273019662773e-6,1.6205829668506252e-6,-2.7892882451105154
fixed,NA,S:population_namekakweiken_river_odd,-2.1321138111639226e-6,8.342353667870713e-7,-2.555770105234725
fixed,NA,S:population_namelull_creek_odd,-6.94469013317411e-5,2.0990175074085018e-5,-3.3085432154151935
fixed,NA,S:population_nameahnuhati_river_odd,-5.7061398577340506e-5,2.4256272397620315e-5,-2.352438892586751
fixed,NA,S:population_namekingcome_river_odd,-1.0049455363687444e-4,3.0395858335170514e-5,-3.306192328202621
fixed,NA,S:population_namequatlena_river_even,-2.3813469004972622e-4,5.744610776440911e-5,-4.145358133336637
fixed,NA,S:population_namenecleetsconnay_river_even,-2.452611083839589e-5,7.222902147714584e-6,-3.395603365076219
fixed,NA,S:population_namecascade_river_even,-1.080155360129027e-4,3.935824443269992e-5,-2.7444195636724182
fixed,NA,S:population_namenamu_river_even,-7.191880216232818e-4,5.637352626206208e-4,-1.2757548965094219
fixed,NA,S:population_namesagar_creek_even,-3.7058121949449407e-4,9.46474311242721e-5,-3.9153859232367423
fixed,NA,S:population_namedean_river_even,-1.9904364060621566e-5,6.482647170096006e-6,-3.070406816591684
fixed,NA,S:population_namekwatna_river_even,-8.798714120709694e-6,2.6262043396845772e-6,-3.350353964370675
fixed,NA,S:population_namenoeick_river_even,-4.005491203045381e-4,9.2021397004171825e-05,-4.35278243261596
fixed,NA,S:population_namekimsquit_river_even,-1.1288847552557912e-6,3.641434855709907e-7,-3.1001097094615258
fixed,NA,S:population_namekoeye_river_even,-1.0828237138109622e-5,2.7269366664845985e-6,-3.970842913659865
fixed,NA,S:population_namenekite_river_even,-2.6783985797271122e-5,1.5413352125577248e-5,-1.7377132228637793
fixed,NA,S:population_nameasseek_river_even,-8.684573872578233e-5,3.3907878473820704e-5,-2.5612259638370896
fixed,NA,S:population_nameelcho_creek_even,-6.970089991228246e-5,1.8484482298955383e-5,-3.770779120831611
fixed,NA,S:population_namewalkum_creek_even,-0.00329630161594744,8.464842802155348e-4,-3.894108482567596
fixed,NA,S:population_namekilbella_river_even,-1.3294494213860318e-5,3.3535693372049697e-6,-3.96428189701323
fixed,NA,S:population_namejohnston_creek_even,-2.4600183863682097e-5,5.286251866736009e-6,-4.653615545350747
fixed,NA,S:population_namebella_coola_river_even,-4.970681063487135e-7,1.5758948432287255e-7,-3.154195906436944
fixed,NA,S:population_namejenny_bay_creeks_even,-5.2963504677598744e-5,1.3701211525209567e-5,-3.865607401224954
fixed,NA,S:population_namenooseseck_river_even,-7.982039962289969e-5,1.7522483062172564e-5,-4.55531327036723
fixed,NA,S:population_nametaleomey_river_even,-8.149912875229108e-4,1.7541912467168602e-4,-4.645965991725511
fixed,NA,S:population_namekisameet_river_even,-4.2973864236842287e-4,1.3210236165479624e-4,-3.253073124395731
fixed,NA,S:population_namemartin_river_even,-1.2560453795985307e-4,7.241652106684056e-5,-1.7344735166705936
fixed,NA,S:population_nameskowquiltz_river_even,-2.7282206226041935e-4,5.6926569044980275e-5,-4.792526000378667
fixed,NA,S:population_namecamp_creek_even,-0.002703751765813867,5.324895677856117e-4,-5.077567579506906
fixed,NA,S:population_namenicknaqueet_river_even,-2.202558582763225e-4,7.394861220745128e-5,-2.978498875116535
fixed,NA,S:population_namehook_nose_creek_even,-8.690696250755818e-5,2.3241116172269324e-5,-3.7393626822128807
fixed,NA,S:population_namenootum_river_even,-7.54985982105036e-5,1.9187718250078517e-5,-3.9347356067308654
fixed,NA,S:population_nameworan_creek_even,-2.1111961393145557e-4,6.305829885553389e-5,-3.348006808986857
fixed,NA,S:population_namedeep_bay_creek_even,-0.0023686740678728856,0.0012285774778836717,-1.9279810272552989
fixed,NA,S:population_nameevans_inlet_#3_creek_even,-1.1305971600927641e-4,3.1945819605420404e-5,-3.5391083217064496
fixed,NA,S:population_namefrenchman_creek_even,-8.908675686632297e-5,2.483314956683797e-5,-3.5874127293659464
fixed,NA,S:population_namequatlena_river_odd,-7.200387721995304e-4,1.7093761945181443e-4,-4.212289690874641
fixed,NA,S:population_namenecleetsconnay_river_odd,-3.1023450018653456e-5,1.0152960762531275e-5,-3.055606216183079
fixed,NA,S:population_namecascade_river_odd,-2.4857452138507877e-4,6.975840653400765e-5,-3.563362951301033
fixed,NA,S:population_namenamu_river_odd,-0.0015362554859767602,4.3878040274338795e-4,-3.5011943933038614
fixed,NA,S:population_namesagar_creek_odd,-5.434866287805e-4,1.9098914659195797e-4,-2.845641432922057
fixed,NA,S:population_namedean_river_odd,-4.1163678420316905e-5,1.2816766517752705e-5,-3.2117054144116963
fixed,NA,S:population_namekwatna_river_odd,-5.7139027372303884e-6,2.245285215942624e-6,-2.5448449473852506
fixed,NA,S:population_namenoeick_river_odd,-3.879818533675233e-4,1.5093289525489083e-4,-2.5705586095881316
fixed,NA,S:population_namekimsquit_river_odd,-4.109988639129588e-4,1.5061192408967803e-4,-2.7288600580405573
fixed,NA,S:population_namekoeye_river_odd,-1.4084502563947752e-5,3.1694084970674474e-6,-4.443889948859446
fixed,NA,S:population_namenekite_river_odd,-3.567295247900788e-5,1.0793979553979256e-5,-3.3048934640474528
fixed,NA,S:population_nameasseek_river_odd,-1.1252862936230917e-4,4.37655242985107e-5,-2.5711705998261833
fixed,NA,S:population_nameelcho_creek_odd,-4.625866134328102e-5,1.553368980483084e-5,-2.9779570677982115
fixed,NA,S:population_namechuckwalla_river_odd,-3.0090363785285595e-6,1.2265704614043464e-6,-2.4532111877889196
fixed,NA,S:population_namejohnston_creek_odd,-2.8051002063584068e-5,6.484645875855694e-6,-4.325756965083701
fixed,NA,S:population_namebella_coola_river_odd,-7.492603679477329e-7,2.5097562195505356e-7,-2.985391019697983
fixed,NA,S:population_namejenny_bay_creeks_odd,-1.4629788541188946e-4,4.1808929845334326e-5,-3.4992018679525136
fixed,NA,S:population_namenooseseck_river_odd,-9.276635917879977e-5,3.636535884781935e-5,-2.5509540430222515
fixed,NA,S:population_nametaleomey_river_odd,-3.489959578962943e-4,1.8228943969348396e-4,-1.9145155006407613
fixed,NA,S:population_namekisameet_river_odd,-2.922464291877565e-4,1.0587480167717164e-4,-2.760302022372238
fixed,NA,S:population_namemartin_river_odd,-7.500541173283225e-4,2.3327461603771214e-4,-3.215326768374428
fixed,NA,S:population_nameskowquiltz_river_odd,-1.9609961279775547e-4,8.336006301106905e-5,-2.3524407937613505
fixed,NA,S:population_namecamp_creek_odd,-0.005427491405500058,0.0015278438798653434,-3.5523861286000042
fixed,NA,S:population_namewannock_river_odd,-0.0011824223017006515,9.421084595250396e-4,-1.255080866481939
fixed,NA,S:population_namehook_nose_creek_odd,-1.2893591860278788e-4,2.9229369179850286e-5,-4.411176916252844
fixed,NA,S:population_namenootum_river_odd,-8.158326240747453e-4,2.181822535467028e-4,-3.7392253990085083
fixed,NA,S:population_nameworan_creek_odd,-1.576420518571501e-4,5.4391280370785e-5,-2.8982963957183077
fixed,NA,S:population_namedeep_bay_creek_odd,-0.007119052504787449,0.002199906461495151,-3.236070546358155
fixed,NA,S:population_nameevans_inlet_#3_creek_odd,-5.572163944219472e-4,1.6828182874185837e-4,-3.311209526232973
fixed,NA,S:population_namefrenchman_creek_odd,-6.80476448165546e-5,2.0784175733552387e-5,-3.274012195090502
fixed,NA,S:population_namegenesee_creek_even,-0.0011045781091603977,2.5919846968599917e-4,-4.261514778611605
fixed,NA,S:population_namechuckwalla_river_even,-5.836731788487088e-6,2.4056149103752127e-6,-2.4262951494496314
fixed,NA,S:population_namenicknaqueet_river_odd,-3.058120353749838e-4,1.320598051174727e-4,-2.3157086677732956
fixed,NA,S:population_nameclyak_river_even,-1.866720613624202e-5,4.909839925927066e-6,-3.801998928247608
fixed,NA,S:population_namemilton_river_even,-6.732819098134294e-5,2.7337217832941022e-5,-2.4628764855585734
fixed,NA,S:population_namekilbella_river_odd,-6.069446068792058e-6,2.1950974016491704e-6,-2.7650007987035563
fixed,NA,S:population_nameclyak_river_odd,-6.653127241749847e-4,2.5358053279870505e-4,-2.62367428931588
fixed,NA,S:population_namemilton_river_odd,-3.248293046503926e-4,1.0824334848584348e-4,-3.000917000390792
fixed,NA,S:population_namelockhart_gordon_creek_even,-2.4845128150735883e-4,6.15260504417731e-5,-4.038147739427671
fixed,NA,S:population_namemacnair_creek_even,-1.6426508684517257e-4,8.308713344199645e-5,-1.9770219532227196
fixed,NA,S:population_nameamback_creek_odd,-2.0985089324238187e-4,1.4429313702431812e-4,-1.4543373134026127
fixed,NA,S:population_namesandell_river_even,-1.930851394720383e-4,2.0783851340504977e-4,-0.9290152066077421
fixed,NA,S:population_namedallery_creek_odd,-5.834472055873361e-4,1.5417278060749596e-4,-3.7843723340030917
fixed,NA,S:population_nameamback_creek_even,-3.112751644696647e-4,1.1456282835417198e-4,-2.7170694800529436
fixed,NA,S:population_namewannock_river_even,-3.9437346746184403e-4,2.8300212468350356e-4,-1.3935353591528439
fixed,NA,S:population_nameashlulm_creek_even,-9.69609143477777e-4,3.704115025526713e-4,-2.6176539788742166
fixed,NA,S:population_namelockhart_gordon_creek_odd,-2.2740235687313622e-4,1.3320002920213597e-4,-1.707224527166167
fixed,NA,S:population_namemacnair_creek_odd,-1.868418125599499e-4,1.1517011094649782e-4,-1.622311648607746
fixed,NA,S:population_namebeaver_creek_even,-0.002487545187364318,0.002268293469953543,-1.0966593257508543
fixed,NA,S:population_namedallery_creek_even,-1.7471787557915048e-4,8.087507563110193e-5,-2.1603426545910973
fixed,NA,S:population_namegenesee_creek_odd,-5.974534651874696e-4,1.50058941312578e-4,-3.9814586186034275
fixed,NA,S:population_namegreen_river_odd,-0.0012482128028583246,6.835006175638777e-4,-1.8262058157418866
fixed,NA,S:population_namewalkum_creek_odd,-0.005646372799298018,0.001530100066033352,-3.690198389400594
fixed,NA,S:population_nameashlulm_creek_odd,-9.511215693532565e-4,2.86435664285741e-4,-3.3205417060231777
fixed,NA,S:population_nameoatsoalis_creek_even,-0.001014394298600173,3.341936248634201e-4,-3.0353490405890917
fixed,NA,S:population_namecrab_harbour_creek_even,-0.004236073966024218,0.0013517574883122876,-3.1337529125236006
fixed,NA,S:population_namenieumiamus_creek_odd,-5.859713394557188e-4,2.2485282650959868e-4,-2.6060216744960703
fixed,NA,S:population_nameallard_creek_odd,-6.407959309826561e-4,4.945309959816269e-4,-1.2957649493955345
fixed,NA,S:population_namedraney_creek_even,-2.6106295453406605e-4,1.4340631747519197e-4,-1.8204424960513168
fixed,NA,S:population_namenieumiamus_creek_even,-3.779796336136836e-4,1.2517694780829928e-4,-3.0195626289956836
fixed,NA,S:population_namedraney_creek_odd,-6.503275868876608e-4,3.761954104807323e-4,-1.7286962274649247
fixed,NA,S:population_namebeaver_creek_odd,-0.005868404008425393,0.001549293003207805,-3.7877948175554175
fixed,NA,S:population_nameallard_creek_even,-0.0062454559727547565,0.0018275937805900672,-3.4173108045587206
fixed,NA,S:population_namecrab_harbour_creek_odd,-0.009795106580580044,0.003917452183482737,-2.500376806609006
fixed,NA,S:population_namegreen_river_even,-0.0018175474109536894,0.00115528262507346,-1.573249152637536
fixed,NA,S:population_namefour_lakes_creek_even,-0.002661867314621789,0.0018849063753866018,-1.412201342931863
fixed,NA,S:population_nameatnarko_spawning_channel_even,-7.602312437853332e-5,3.503390384322898e-5,-2.169987242036298
fixed,NA,S:population_nameatnarko_spawning_channel_odd,-1.6561397518784885e-4,4.838328221306316e-5,-3.4229586669739036
fixed,NA,S:population_namenekite_spawning_channel_odd,-9.032577354158758e-4,4.0985854348259614e-4,-2.203828003049132
fixed,NA,S:population_namejenny_bay_west_creek_odd,-2.427611705217181e-4,1.0973243981419032e-4,-2.212300855907196
fixed,NA,S:population_namejenny_bay_south_creek_odd,-5.233968324356267e-4,2.0468697183307813e-4,-2.5570598252948695
fixed,NA,S:population_namejenny_bay_east_creek_odd,-0.001886060684163509,0.0011724735993327965,-1.6086167613810525
ran_pars,area:year_fac,sd__(Intercept),0.4745283959034807,NA,NA
ran_pars,year_fac,sd__(Intercept),0.6642045230836274,NA,NA
ran_pars,Residual,sd__Observation,1.1725089454430155,NA,NA
