farm_name,year,month,inventory,lep_av,lep_tot,cal_av,cal_tot,farm_num,ktc,hump_sarg_doc
Simmonds Point,2001,4,1111684,2.9633333333333334,3294290.2533333334,2,2223368,1,Broughton,Other
Simmonds Point,2001,5,1106770,4.452857142857143,4928288.7,0,0,1,Broughton,Other
Simmonds Point,2001,9,1083209,1,1083209,0,0,1,Broughton,Other
Simmonds Point,2001,10,1081913,3.6,3894886.8000000003,1.1,1190104.3,1,Broughton,Other
Simmonds Point,2001,11,1080830,6.9,7457727,0.6,648498,1,Broughton,Other
Simmonds Point,2001,12,1080176,6.61,7139963.36,0,0,1,Broughton,Other
Simmonds Point,2002,2,1078273,6.284,6775867.532,0,0,1,Broughton,Other
Simmonds Point,2002,3,1077375,8.756666666666668,9434213.750000002,0,0,1,Broughton,Other
Simmonds Point,2002,6,602421,0.25,150605.25,0,0,1,Broughton,Other
Simmonds Point,2003,4,723711,2.31,1671772.4100000001,0.33,238824.63,1,Broughton,Other
Simmonds Point,2003,5,970982,2.41,2340066.62,0.22,213616.04,1,Broughton,Other
Simmonds Point,2003,6,1060101,0.74,784474.74,1.13,1197914.13,1,Broughton,Other
Simmonds Point,2003,7,1025047,1.43,1465817.21,2.33,2388359.5100000002,1,Broughton,Other
Simmonds Point,2003,8,1016703,1,1016703,1.13,1148874.39,1,Broughton,Other
Simmonds Point,2003,9,1014202,2.57,2606499.1399999997,0.6,608521.2,1,Broughton,Other
Simmonds Point,2003,10,1012627,1.6,1620203.2000000002,0.82,830354.1399999999,1,Broughton,Other
Simmonds Point,2003,11,1010825,0.88,889526,0.24,242598,1,Broughton,Other
Simmonds Point,2003,12,1009714,1.84,1857873.76,1.29,1302531.06,1,Broughton,Other
Simmonds Point,2004,3,666175,3.7,2464847.5,0.8,532940,1,Broughton,Other
Simmonds Point,2004,4,665669,6.39,4253624.91,0.34,226327.46000000002,1,Broughton,Other
Simmonds Point,2004,5,483726,15.6,7546125.6,0.25,120931.5,1,Broughton,Other
Simmonds Point,2004,6,398036,0.4,159214.40000000002,0,0,1,Broughton,Other
Simmonds Point,2004,7,357340,0.4,142936,0,0,1,Broughton,Other
Simmonds Point,2004,8,300000,2.17,651000,0.1,30000,1,Broughton,Other
Simmonds Point,2004,9,250000,2.9,725000,0,0,1,Broughton,Other
Simmonds Point,2004,10,200000,5.3,1060000,0.7,140000,1,Broughton,Other
Simmonds Point,2004,11,150000,14.93,2239500,0.11,16500,1,Broughton,Other
Simmonds Point,2005,4,774581,3,2323743,0.02,15491.62,1,Broughton,Other
Simmonds Point,2005,5,772971,1.48,1143997.08,0.24,185513.03999999998,1,Broughton,Other
Simmonds Point,2005,6,762760,0.49,373752.39999999997,1.65,1258554,1,Broughton,Other
Simmonds Point,2005,7,857130,0.78,668561.4,0.4,342852,1,Broughton,Other
Simmonds Point,2005,8,800000,0.38,304000,1.02,816000,1,Broughton,Other
Simmonds Point,2005,9,750000,3.39,2542500,1.625,1218750,1,Broughton,Other
Simmonds Point,2005,10,700000,6.4,4480000,2.23,1561000,1,Broughton,Other
Simmonds Point,2005,11,680000,3.25,2210000,0.55,374000.00000000006,1,Broughton,Other
Simmonds Point,2005,12,660000,2.33,1537800,0.33,217800,1,Broughton,Other
Simmonds Point,2006,1,640000,0.18,115200,0,0,1,Broughton,Other
Simmonds Point,2006,2,636000,0.02,12720,0.02,12720,1,Broughton,Other
Simmonds Point,2006,3,632465,0,0,0,0,1,Broughton,Other
Simmonds Point,2006,4,631880,0.23,145332.4,0.47,296983.6,1,Broughton,Other
Simmonds Point,2006,5,631392,3.38,2134104.96,0.35,220987.19999999998,1,Broughton,Other
Simmonds Point,2006,6,630772,1.22,769541.84,0,0,1,Broughton,Other
Simmonds Point,2006,7,589996,0.05,29499.800000000003,0,0,1,Broughton,Other
Simmonds Point,2006,8,459685,0.1166666,53629.886021,0.05,22984.25,1,Broughton,Other
Simmonds Point,2008,5,581502,0.975,566964.45,0,0,1,Broughton,Other
Simmonds Point,2008,6,575893,0.31666666666666665,182366.11666666667,0.18333333333333335,105580.38333333335,1,Broughton,Other
Simmonds Point,2008,7,575000,0.4,230000,0.43,247250,1,Broughton,Other
Simmonds Point,2008,8,574000,0.33,189420,0.22,126280,1,Broughton,Other
Simmonds Point,2008,9,573000,1.3,744900,0.1,57300,1,Broughton,Other
Simmonds Point,2008,10,572000,0.93,531960,0.22,125840,1,Broughton,Other
Simmonds Point,2008,11,318000,0.9333333333333335,296800.00000000006,0.13333333333333333,42400,1,Broughton,Other
Simmonds Point,2008,12,47000,0.936666666666667,44023.33333333335,0.046666666666667,2193.333333333349,1,Broughton,Other
Simmonds Point,2009,4,653988,0.18,117717.84,0.2,130797.6,1,Broughton,Other
Simmonds Point,2009,5,652907,0.1,65290.700000000004,0.0166666,10881.7398062,1,Broughton,Other
Simmonds Point,2009,6,651916,0.1,65191.600000000006,0.13,84749.08,1,Broughton,Other
Simmonds Point,2009,7,652124,0.4666666666666667,304324.5333333333,0.2916666666666667,190202.83333333334,1,Broughton,Other
Simmonds Point,2009,8,644827,0.4583333333333333,295545.7083333333,0.2916666666666667,188074.5416666667,1,Broughton,Other
Simmonds Point,2009,9,642076,0.5666666666666667,363843.06666666665,0.13333333333333333,85610.13333333333,1,Broughton,Other
Simmonds Point,2009,10,640771,0.8375,536645.7125,0.0875,56067.462499999994,1,Broughton,Other
Simmonds Point,2009,11,639147,0.65,415445.55,0.16666666666666666,106524.5,1,Broughton,Other
Whlis Bay,1999,9,502917.123809524,4.1,2061960.2076190482,0.1,50291.712380952406,2,Broughton,Other
Whlis Bay,1999,10,498033.438095238,3.2868421052631573,1636957.2741604005,1.4494736842105262,721886.3623759397,2,Broughton,Other
Whlis Bay,1999,11,493149.752380952,6.35,3131500.927619045,1.4,690409.6533333327,2,Broughton,Other
Whlis Bay,1999,12,488266.066666667,5.388888888888889,2631211.5814814833,2.5122222222222224,1226632.863037038,2,Broughton,Other
Whlis Bay,2000,1,488099,5.505,2686984.995,0.75,366074.25,2,Broughton,Other
Whlis Bay,2000,5,467110,1.03,481123.3,2.62,1223828.2,2,Broughton,Other
Whlis Bay,2000,6,458729,12.28,5633192.12,0.53,243126.37000000002,2,Broughton,Other
Whlis Bay,2000,7,455173,20.57,9362908.61,1.12,509793.76000000007,2,Broughton,Other
Whlis Bay,2000,8,433173,8.28,3586672.44,0.04,17326.920000000002,2,Broughton,Other
Whlis Bay,2000,9,300000,3.975,1192500,0,0,2,Broughton,Other
Whlis Bay,2002,6,469182,0.8225,385902.195,0,0,2,Broughton,Other
Whlis Bay,2002,7,468050,1.425,666971.25,0,0,2,Broughton,Other
Whlis Bay,2002,8,466792,3.416666666666667,1594872.6666666667,0.05,23339.600000000002,2,Broughton,Other
Whlis Bay,2002,12,443972,10.3575,4598439.99,0,0,2,Broughton,Other
Whlis Bay,2003,1,443972,13.7,6082416.399999999,0,0,2,Broughton,Other
Whlis Bay,2003,2,443972,8.16,3622811.52,0.06,26638.32,2,Broughton,Other
Whlis Bay,2003,3,293723,10.77,3163396.71,0.47,138049.81,2,Broughton,Other
Whlis Bay,2003,4,292286,2.26,660566.36,0.35,102300.09999999999,2,Broughton,Other
Whlis Bay,2003,5,117624,0.4,47049.600000000006,0.03,3528.72,2,Broughton,Other
Whlis Bay,2003,6,34865,0.09,3137.85,1.03,35910.950000000004,2,Broughton,Other
Whlis Bay,2003,7,20000,1,20000,0.15,3000,2,Broughton,Other
Whlis Bay,2003,8,10000,1.15,11500,2.45,24500,2,Broughton,Other
Whlis Bay,2003,9,5000,1.3,6500,4.75,23750,2,Broughton,Other
Whlis Bay,2004,3,248827,3.6,895777.2000000001,0.1,24882.7,2,Broughton,Other
Whlis Bay,2004,4,248582,9.61,2388873.02,0,0,2,Broughton,Other
Whlis Bay,2004,5,402222,16,6435552,0,0,2,Broughton,Other
Whlis Bay,2004,6,401686,3.7,1486238.2000000002,0,0,2,Broughton,Other
Whlis Bay,2004,7,401166,0.8,320932.80000000005,0,0,2,Broughton,Other
Whlis Bay,2004,8,400000,0.6,240000,0,0,2,Broughton,Other
Whlis Bay,2004,9,399000,2.2,877800.0000000001,0,0,2,Broughton,Other
Whlis Bay,2004,10,398000,2.64,1050720,0,0,2,Broughton,Other
Whlis Bay,2004,11,397000,7.21,2862370,0.19,75430,2,Broughton,Other
Whlis Bay,2004,12,396000,9.93,3932280,1.52,601920,2,Broughton,Other
Whlis Bay,2005,1,300000,9.93,2979000,0.33,99000,2,Broughton,Other
Whlis Bay,2006,3,200270,0.03,6008.0999999999995,0,0,2,Broughton,Other
Whlis Bay,2006,4,200145,0.58,116084.09999999999,0.58,116084.09999999999,2,Broughton,Other
Whlis Bay,2006,5,199936,4.98,995681.28,1.22,243921.91999999998,2,Broughton,Other
Whlis Bay,2006,6,199860,1.82,363745.2,0.02,3997.2000000000003,2,Broughton,Other
Whlis Bay,2006,7,199743,0.13,25966.59,0,0,2,Broughton,Other
Whlis Bay,2006,8,238924,0.25,59731,0.1833333,43802.7253692,2,Broughton,Other
Whlis Bay,2006,9,199310,0.83,165427.3,1.33,265082.3,2,Broughton,Other
Whlis Bay,2008,5,565474,0.3,169642.19999999998,0.06666666666666667,37698.26666666666,2,Broughton,Other
Whlis Bay,2008,6,564003,0.26666666666666666,150400.8,0.05,28200.15,2,Broughton,Other
Whlis Bay,2008,7,471000,0.07,32970,0.05,23550,2,Broughton,Other
Whlis Bay,2008,8,471000,0.63,296730,0.08,37680,2,Broughton,Other
Whlis Bay,2008,9,460000,0.6,276000,0.1,46000,2,Broughton,Other
Whlis Bay,2008,10,450000,0.87,391500,0.4,180000,2,Broughton,Other
Whlis Bay,2008,11,450000,1.633333333333333,734999.9999999999,0.3333333333333333,150000,2,Broughton,Other
Whlis Bay,2008,12,449000,1.975,886775,1.9,853100,2,Broughton,Other
Whlis Bay,2009,1,447776,1.8833333333333335,843311.4666666668,0.2833333333333334,126869.86666666668,2,Broughton,Other
Whlis Bay,2009,2,344170,1.1,378587.00000000006,0,0,2,Broughton,Other
Whlis Bay,2009,3,172085,0.13333333333333333,22944.666666666668,0.016666666666666666,2868.0833333333335,2,Broughton,Other
Maude Island,2000,4,371803,18.75,6971306.25,1.45,539114.35,3,Broughton,Other
Maude Island,2000,5,368740,34.775,12822933.5,0.11666666666666665,43019.666666666664,3,Broughton,Other
Maude Island,2000,6,309874,36.6375,11353008.675,0.075,23240.55,3,Broughton,Other
Maude Island,2000,7,232438,10.75,2498708.5,0,0,3,Broughton,Other
Maude Island,2000,8,179965,2.75,494903.75,0,0,3,Broughton,Other
Maude Island,2003,1,578708,0.3,173612.4,0.25,144677,3,Broughton,Other
Maude Island,2003,2,553111,0.55,304211.05000000005,0.025,13827.775000000001,3,Broughton,Other
Maude Island,2003,3,551691,0.79,435835.89,0.13,71719.83,3,Broughton,Other
Maude Island,2003,4,550651,0.5,275325.5,0.4,220260.40000000002,3,Broughton,Other
Maude Island,2003,5,548831,0.46,252462.26,0.29,159160.99,3,Broughton,Other
Maude Island,2003,6,547185,0.2,109437,0.02,10943.7,3,Broughton,Other
Maude Island,2003,7,545755,0.23,125523.65000000001,0,0,3,Broughton,Other
Maude Island,2003,8,545386,0.43,234515.98,0,0,3,Broughton,Other
Maude Island,2003,9,544952,0.35,190733.19999999998,0.025,13623.800000000001,3,Broughton,Other
Maude Island,2003,10,544458,0.27,147003.66,0.05,27222.9,3,Broughton,Other
Maude Island,2003,11,556797,0.45,250558.65,0.03,16703.91,3,Broughton,Other
Maude Island,2003,12,556103,0.14,77854.42000000001,0,0,3,Broughton,Other
Maude Island,2004,1,556103,0.33,183513.99000000002,0.07,38927.21000000001,3,Broughton,Other
Maude Island,2004,2,556103,2.5,1390257.5,0,0,3,Broughton,Other
Maude Island,2004,3,553816,4.1,2270645.5999999996,0,0,3,Broughton,Other
Maude Island,2004,4,552829,17.43,9635809.47,0.14,77396.06000000001,3,Broughton,Other
Maude Island,2004,5,473021,22.5,10642972.5,0.15,70953.15,3,Broughton,Other
Maude Island,2004,6,326518,3.4,1110161.2,0,0,3,Broughton,Other
Maude Island,2004,7,325063,2.7,877670.1000000001,0,0,3,Broughton,Other
Maude Island,2004,8,150000,1.94,291000,0,0,3,Broughton,Other
Maude Island,2005,1,660000,0.58,382800,0,0,3,Broughton,Other
Maude Island,2005,2,656000,0.98,642880,0,0,3,Broughton,Other
Maude Island,2005,3,653851,1.48,967699.48,1.42,928468.4199999999,3,Broughton,Other
Maude Island,2005,4,652347,1.08,704534.76,0.42,273985.74,3,Broughton,Other
Maude Island,2005,5,649271,0.88,571358.48,0.02,12985.42,3,Broughton,Other
Maude Island,2005,6,646814,1.22,789113.08,0.17,109958.38,3,Broughton,Other
Maude Island,2005,7,645016,0.78,503112.48000000004,0.02,12900.32,3,Broughton,Other
Maude Island,2005,8,642498.9,0.88,565399.032,0,0,3,Broughton,Other
Maude Island,2005,9,640178.6,2.6,1664464.36,0.08,51214.288,3,Broughton,Other
Maude Island,2005,10,637858.3,3.42,2181475.386,0.03,19135.749,3,Broughton,Other
Maude Island,2005,11,635538,6.27,3984823.26,0,0,3,Broughton,Other
Maude Island,2005,12,633217.7,5.6,3546019.1199999996,0.03,18996.531,3,Broughton,Other
Maude Island,2006,1,630897.4,13.18,8315227.732,0.53,334375.62200000003,3,Broughton,Other
Maude Island,2006,2,628577.1,15.65,9837231.615,0.35,220001.985,3,Broughton,Other
Maude Island,2006,3,575387,0.82,471817.33999999997,0.05,28769.350000000002,3,Broughton,Other
Maude Island,2006,4,395022,0.18,71103.95999999999,0,0,3,Broughton,Other
Maude Island,2006,5,359375,1.07,384531.25,0,0,3,Broughton,Other
Maude Island,2007,1,615818,0.15,92372.7,0.1666666,102636.2922788,3,Broughton,Other
Maude Island,2007,2,597717,0.15,89657.55,0.3,179315.1,3,Broughton,Other
Maude Island,2007,3,596465,0.18,107363.7,0.07,41752.55,3,Broughton,Other
Maude Island,2007,4,612555,0.1,61255.5,0.5,306277.5,3,Broughton,Other
Maude Island,2007,5,610782,0.18,109940.76,0.08,48862.56,3,Broughton,Other
Maude Island,2007,6,609303,0.15,91395.45,0,0,3,Broughton,Other
Maude Island,2007,7,605054,0.02,12101.08,0.02,12101.08,3,Broughton,Other
Maude Island,2007,8,603752,0,0,0.02,12075.04,3,Broughton,Other
Maude Island,2007,9,602654,0,0,0,0,3,Broughton,Other
Maude Island,2007,10,601749,0,0,0.02,12034.98,3,Broughton,Other
Maude Island,2007,11,596465,0.02,11929.300000000001,0.13,77540.45,3,Broughton,Other
Maude Island,2007,12,600076,0.35,210026.59999999998,0.17,102012.92000000001,3,Broughton,Other
Maude Island,2008,1,599262,0.33,197756.46000000002,0.37,221726.94,3,Broughton,Other
Maude Island,2008,2,598331,0.7,418831.69999999995,0.35,209415.84999999998,3,Broughton,Other
Maude Island,2008,3,595970,0.1,59597,0.1,59597,3,Broughton,Other
Maude Island,2008,4,595408,0,0,0,0,3,Broughton,Other
Maude Island,2008,5,557369,0.03333333333333333,18578.966666666667,0.016666666666666666,9289.483333333334,3,Broughton,Other
Maude Island,2008,6,201910,0.13333333333333333,26921.333333333332,0.08333333333333333,16825.833333333332,3,Broughton,Other
Maude Island,2008,11,350000,0,0,0,0,3,Broughton,Other
Maude Island,2008,12,280000,0.45,126000,0.23333333333333336,65333.33333333334,3,Broughton,Other
Maude Island,2009,1,283233,1.2833333333333334,363482.35000000003,1.1833333333333333,335159.05,3,Broughton,Other
Maude Island,2009,2,282705,1.6333333333333335,461751.50000000006,0.8333333333333334,235587.5,3,Broughton,Other
Maude Island,2009,3,281989,0.5666666666666665,159793.76666666663,0,0,3,Broughton,Other
Maude Island,2009,4,281319,0,0,0.02,5626.38,3,Broughton,Other
Maude Island,2009,5,280660,0,0,0,0,3,Broughton,Other
Maude Island,2009,6,236009,0,0,0,0,3,Broughton,Other
Maude Island,2009,7,223597,0,0,0,0,3,Broughton,Other
Maude Island,2009,8,152470,0.067,10215.49,0,0,3,Broughton,Other
Cecil Island,2000,4,397434,21.6125,8589542.325000001,0.905,359677.77,4,Broughton,Other
Cecil Island,2000,5,396894,14.9825,5946464.3549999995,0.4575,181579.005,4,Broughton,Other
Cecil Island,2000,6,379585,24.31111111111111,9228133.11111111,0.04444444444444444,16870.44444444444,4,Broughton,Other
Cecil Island,2000,7,346405,16.1625,5598770.812500001,0.0125,4330.0625,4,Broughton,Other
Cecil Island,2000,8,299839,3.11,932499.2899999999,0,0,4,Broughton,Other
Cecil Island,2001,8,509810,1.45,739224.5,0,0,4,Broughton,Other
Cecil Island,2001,9,509383,1.65,840481.95,0,0,4,Broughton,Other
Cecil Island,2001,10,508670,1.675,852022.25,0.025,12716.75,4,Broughton,Other
Cecil Island,2001,11,508312,3.4,1728260.8,0.175,88954.59999999999,4,Broughton,Other
Cecil Island,2001,12,492600,3.875,1908825,0.26249999999999996,129307.49999999997,4,Broughton,Other
Cecil Island,2002,1,489295,4.35,2128433.25,0.35,171253.25,4,Broughton,Other
Cecil Island,2002,2,488714,11.450999999999999,5596264.0139999995,0.04443333333333333,21715.192066666667,4,Broughton,Other
Cecil Island,2002,3,483799,27.7,13401232.299999999,0,0,4,Broughton,Other
Cecil Island,2002,4,451412,9.24,4171046.88,0,0,4,Broughton,Other
Cecil Island,2002,12,889246,0.1,88924.6,0.15,133386.9,4,Broughton,Other
Cypress Harbour,2002,5,33085,25.514,844130.69,0.157,5194.345,7,Broughton,Other
Cypress Harbour,2002,8,24173,0.68,16437.64,0,0,7,Broughton,Other
Sir Edmund Bay,2001,4,289249,4.675,1352239.075,1.575,455567.175,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2001,5,265362,2.99,793432.38,0.175,46438.35,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2001,6,53046,0.6818181818181819,36167.72727272728,0.3590909090909091,19048.336363636365,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2001,10,1133495,1.15,1303519.25,0.021428571428571432,24289.178571428576,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2001,11,1132286,2.0714285714285716,2345449.571428572,0.05714285714285715,64702.05714285715,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2002,2,1149690,7.892307692307693,9073707.230769232,0,0,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2002,3,940933,5.7,5363318.100000001,0.05,47046.65,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2002,4,939900,24.545,23069845.5,0,0,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2002,7,928500,0.03333333333333333,30950,0,0,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2002,11,866778,0.5538461538461539,480061.6615384616,0.015384615384615385,13335.046153846155,9,Knight Tribune Corridor,Other
Sir Edmund Bay,2002,12,852408,0.655,558327.24,0,0,9,Knight Tribune Corridor,Other
"NA_7",2001,4,654203,4.57,2989707.71,NA,NA,5,Knight Tribune Corridor,Other
"NA_7",2001,6,1153953,4.57,5273565.21,NA,NA,5,Knight Tribune Corridor,Other
Cliff Bay,2000,4,604000,0.7466666666666667,450986.6666666667,1.4966666666666668,903986.6666666667,8,Knight Tribune Corridor,Other
Cliff Bay,2000,5,604000,1.0333333333333334,624133.3333333334,2.7833333333333337,1681133.3333333335,8,Knight Tribune Corridor,Other
Cliff Bay,2000,6,604000,1.7416666666666667,1051966.6666666667,1.522916666666667,919841.6666666669,8,Knight Tribune Corridor,Other
Cliff Bay,2000,7,604000,2.45,1479800,0.2625,158550,8,Knight Tribune Corridor,Other
Cliff Bay,2000,8,599000,4.525,2710475,0.05,29950,8,Knight Tribune Corridor,Other
Cliff Bay,2001,1,1065999,6.13,6534573.87,NA,NA,8,Knight Tribune Corridor,Other
Cliff Bay,2001,2,1065999,2.53,2696977.4699999997,NA,NA,8,Knight Tribune Corridor,Other
Cliff Bay,2001,3,1065999,6.11,6513253.890000001,NA,NA,8,Knight Tribune Corridor,Other
Cliff Bay,2001,4,1065999,2.07,2206617.9299999997,NA,NA,8,Knight Tribune Corridor,Other
Cliff Bay,2001,5,1065999,1.0599999999999998,1129958.9399999997,NA,NA,8,Knight Tribune Corridor,Other
Cliff Bay,2001,6,1065999,0.05,53299.950000000004,NA,NA,8,Knight Tribune Corridor,Other
Glacier Falls,2001,5,513056,21.8,11184620.8,0,0,6,Broughton,Other
Glacier Falls,2001,6,511965,22.775,11660002.875,0,0,6,Broughton,Other
Glacier Falls,2001,7,498493,23.75,11839208.75,0,0,6,Broughton,Other
Glacier Falls,2001,8,484500,1.2,581400,0,0,6,Broughton,Other
Glacier Falls,2001,9,481461,0.1,48146.100000000006,0,0,6,Broughton,Other
Burdwood,2000,9,599058,9.625,5765933.25,0,0,12,Knight Tribune Corridor,Other
Burdwood,2000,10,584022,12.6,7358677.2,0.175,102203.84999999999,12,Knight Tribune Corridor,Other
Burdwood,2000,11,583351,10.283333333333333,5998792.783333333,0.11666666666666668,68057.61666666667,12,Knight Tribune Corridor,Other
Burdwood,2000,12,582660,4.5,2621970,0.625,364162.5,12,Knight Tribune Corridor,Other
Burdwood,2001,1,581640,0.2,116328,0.02,11632.800000000001,12,Knight Tribune Corridor,Other
Burdwood,2001,2,580752,0.04,23230.08,0,0,12,Knight Tribune Corridor,Other
Burdwood,2001,3,580283,0.48333333333333334,280470.1166666667,0.225,130563.675,12,Knight Tribune Corridor,Other
Burdwood,2001,4,568932,7.041666666666666,4006229.4999999995,0.3125,177791.25,12,Knight Tribune Corridor,Other
Burdwood,2001,5,449618,13.6,6114804.8,0.4,179847.2,12,Knight Tribune Corridor,Other
Burdwood,2001,6,385704,13.175,5081650.2,0.225,86783.40000000001,12,Knight Tribune Corridor,Other
Burdwood,2001,7,384595,12.75,4903586.25,0.05,19229.75,12,Knight Tribune Corridor,Other
Burdwood,2002,6,114376,29.3,3351216.8000000003,0,0,12,Knight Tribune Corridor,Other
Burdwood,2002,7,107699,15.56,1675796.44,0,0,12,Knight Tribune Corridor,Other
Burdwood,2002,8,107042,1.82,194816.44,0,0,12,Knight Tribune Corridor,Other
Wicklow Point,2001,10,587730,10.4,6112392,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2001,11,586709,10.7,6277786.3,1.3,762721.7000000001,13,Knight Tribune Corridor,Other
Wicklow Point,2001,12,585965,10.899999999999999,6387018.499999999,0.65,380877.25,13,Knight Tribune Corridor,Other
Wicklow Point,2002,1,585655,11.1,6500770.5,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2002,2,585379,7.23,4232290.17,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2002,3,584931,6.315,3693839.265,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2002,4,584605,5.4,3156867,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2002,5,584156,17.4,10164314.399999999,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2002,6,583421,10.575,6169677.074999999,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2002,7,583031,3.75,2186366.25,0,0,13,Knight Tribune Corridor,Other
Wicklow Point,2002,11,371609,14.8,5499813.2,0.55,204384.95,13,Knight Tribune Corridor,Other
Wicklow Point,2002,12,359542,14.575,5240324.649999999,0.47500000000000003,170782.45,13,Knight Tribune Corridor,Other
"NA_14",2001,6,349468,10.6,3704360.8,0,0,14,Knight Tribune Corridor,Other
"NA_14",2001,7,322041,2.05,660184.0499999999,0,0,14,Knight Tribune Corridor,Other
"NA_14",2001,8,319093,0.15,47863.95,0,0,14,Knight Tribune Corridor,Other
"NA_15",2001,6,408909,8.275,3383721.975,0,0,15,Broughton,Other
"NA_15",2001,7,392009,1.5,588013.5,0,0,15,Broughton,Other
"NA_15",2001,8,389141,0.03333333333333333,12971.366666666667,0,0,15,Broughton,Other
"NA_15",2001,9,372749,2.361666666666667,880308.8883333334,0,0,15,Broughton,Other
"NA_15",2003,1,584888,0.3,175466.4,0.05,29244.4,15,Broughton,Other
"NA_15",2003,2,694335,1.1,763768.5000000001,0,0,15,Broughton,Other
"NA_15",2003,3,689943,1,689943,2.1,1448880.3,15,Broughton,Other
"NA_15",2003,4,676503,0.75,507377.25,2.35,1589782.05,15,Broughton,Other
"NA_15",2003,5,669484,0.65,435164.60000000003,2.95,1974977.8,15,Broughton,Other
"NA_15",2003,6,662747,1.2,795296.4,1.9,1259219.3,15,Broughton,Other
"NA_15",2003,7,662747,0.6,397648.2,1.4,927845.7999999999,15,Broughton,Other
Upper Retreat,2001,7,307724,21.4,6585293.6,0,0,16,Broughton,Other
Upper Retreat,2001,8,288834,13,3754842,0,0,16,Broughton,Other
Arrow Pass,2002,7,217150,4.9,1064035,0,0,17,Broughton,Other
Arrow Pass,2002,8,216706,7.08,1534278.48,0,0,17,Broughton,Other
Arrow Pass,2002,11,215998,7.35,1587585.2999999998,0,0,17,Broughton,Other
Arrow Pass,2002,12,215848,8.325,1796934.5999999999,0.05,10792.400000000001,17,Broughton,Other
Midsummer,2001,10,418997,4.69,1965095.9300000002,0,0,21,Broughton,Other
Midsummer,2001,11,416894,3.63,1513325.22,0,0,21,Broughton,Other
Midsummer,2001,12,416320,4.5649999999999995,1900500.7999999998,0.25,104080,21,Broughton,Other
Midsummer,2002,1,415781,5.5,2286795.5,0.5,207890.5,21,Broughton,Other
Midsummer,2002,2,415355,7.53,3127623.15,2.5,1038387.5,21,Broughton,Other
Midsummer,2002,3,414466,9.56,3962294.9600000004,4.5,1865097,21,Broughton,Other
Midsummer,2002,4,414064,10.15,4202749.600000001,0,0,21,Broughton,Other
Midsummer,2002,5,412065,1.9,782923.5,0,0,21,Broughton,Other
Midsummer,2002,6,400584,0.1,40058.4,0,0,21,Broughton,Other
Port Elizabeth,2001,7,392362,19.55,7670677.100000001,0,0,20,Broughton,Other
Port Elizabeth,2002,12,605921,1.8,1090657.8,0,0,20,Broughton,Other
Sargeaunt Pass,2001,7,393826,2.05,807343.2999999999,0,0,19,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Sargeaunt Pass,2002,1,390436,1.58,616888.88,0.08,31234.88,19,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Sargeaunt Pass,2002,5,387624,6.35,2461412.4,0,0,19,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2002,1,477624,2.98,1423319.52,0.26,124182.24,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2002,5,475416,7.35,3494307.5999999996,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Swanson,2001,3,542325,11.3,6128272.5,1.4,759255,24,Broughton,Other
Swanson,2001,7,516827,13.7,7080529.899999999,0,0,24,Broughton,Other
Swanson,2002,12,538353,1.8,969035.4,0,0,24,Broughton,Other
Larson Island,2001,8,792520,2.2,1743544.0000000002,0,0,27,Broughton,Other
Larson Island,2002,7,1241978,0.5,620989,0,0,27,Broughton,Other
Noo-la,2006,6,475000,0,0,0,0,26,Broughton,Other
Noo-la,2006,7,470000,0,0,0,0,26,Broughton,Other
Noo-la,2006,8,468000,0,0,0,0,26,Broughton,Other
Noo-la,2006,9,468000,0,0,0,0,26,Broughton,Other
Noo-la,2006,10,466000,0.05,23300,0,0,26,Broughton,Other
Noo-la,2006,11,458000,0.5,229000,0,0,26,Broughton,Other
Noo-la,2006,12,457000,1.33,607810,0.07,31990.000000000004,26,Broughton,Other
Noo-la,2007,1,456000,2.8333333,1291999.9848,0,0,26,Broughton,Other
Noo-la,2007,2,455000,1.17,532350,0.03,13650,26,Broughton,Other
Noo-la,2007,3,454000,1.3,590200,0,0,26,Broughton,Other
Noo-la,2007,4,454000,0.685,310990,0,0,26,Broughton,Other
Noo-la,2007,5,452000,0.07,31640.000000000004,0,0,26,Broughton,Other
