log_survival,S,population_name,lice,year_fac,area,.fitted,.resid,.hat,.cooksd,.fixed,.mu,.offset,.sqrtXwt,.sqrtrwt,.weights,.wtres
1.2935849630156233,3000,roscoe_creek_even,0,1956,7,1.4612134093850406,-0.16762844636941732,0.06480193717272698,1.0029489508308842e-5,0.6272623120875858,1.4612134093850406,0,1,1,1,-0.16762844636941732
1.139434283188365,15000,cooper_inlet_creeks_even,0,1956,7,1.1290259862436223,0.010408296944742768,0.08869274685312903,5.573402353803271e-8,0.2950748889461675,1.1290259862436223,0,1,1,1,0.010408296944742768
0.19497267434751353,9000,quartcha_creek_even,0,1956,7,0.12862561457613553,0.066347059771378,0.15625051395509804,4.654149954628261e-6,-0.7053254827213193,0.12862561457613553,0,1,1,1,0.066347059771378
1.139434283188365,750,goat_bushu_creek_even,0,1956,7,0.7756900244251039,0.3637442587632611,0.1243912729315624,1.0341050065246457e-4,-0.05826107287235094,0.7756900244251039,0,1,1,1,0.3637442587632611
2.4611901231706845,20000,neekas_creek_even,0,1956,7,1.462251171537841,0.9989389516328435,0.06414035912645252,3.5203872774325487e-4,0.628300074240386,1.462251171537841,0,1,1,1,0.9989389516328435
-1.6331544390514163,400,walker_lake_creek_even,0,1956,7,1.4916144021662163,-3.124768841217633,0.0716441247475663,0.003910119124480745,0.6576633048687615,1.4916144021662163,0,1,1,1,-3.124768841217633
0.08961215868968733,10000,kadjusdis_river_even,0,1956,7,0.6617569558905505,-0.5721447972008632,0.16016584929420263,3.580942625826091e-4,-0.17219414140690437,0.6617569558905505,0,1,1,1,-0.5721447972008632
1.139434283188365,3500,pine_river_even,0,1956,7,0.873818465764802,0.265615817423563,0.12820917292585474,5.733304034716833e-5,0.039867368467347175,0.873818465764802,0,1,1,1,0.265615817423563
2.1202635362000914,75,lee_creek_even,0,1956,7,1.7667916267874428,0.3534719094126486,0.059573228699382114,4.0542785117291e-5,0.9328405294899879,1.7667916267874428,0,1,1,1,0.3534719094126486
1.139434283188365,35000,clatse_creek_even,0,1956,7,0.9973445629463137,0.14208972024205135,0.10060840423399489,1.2096633589414294e-5,0.16339346564885882,0.9973445629463137,0,1,1,1,0.14208972024205135
1.139434283188365,3500,tankeeah_river_even,0,1956,7,0.01707833860885377,1.1223559445795113,0.21624773969483757,0.00213627807581983,-0.8168727586886011,0.01707833860885377,0,1,1,1,1.1223559445795113
