log_survival,S,population_name,lice,year_fac,area,.fitted,.resid,.hat,.cooksd,.fixed,.mu,.offset,.sqrtXwt,.sqrtrwt,.weights,.wtres
1.2935849630156233,3000,roscoe_creek_even,0,1956,7,1.5253885927124198,-0.23180362969679646,0.08947406795426957,6.764020515281891e-5,0.5949091590598843,1.5253885927124198,0,1,1,1,-0.23180362969679646
1.139434283188365,15000,cooper_inlet_creeks_even,0,1956,7,1.1782448212458205,-0.03881053805745549,0.1123514269731235,2.5052306066653978e-6,0.24776538759328515,1.1782448212458205,0,1,1,1,-0.03881053805745549
0.19497267434751353,9000,quartcha_creek_even,0,1956,7,0.1296226529357043,0.06535002141180923,0.17833303487199498,1.3157807331920271e-5,-0.8008567807168312,0.1296226529357043,0,1,1,1,0.06535002141180923
2.4611901231706845,20000,neekas_creek_even,0,1956,7,1.5266556965278562,0.9345344266428284,0.08864621520626506,0.00108724823527585,0.5961762628753207,1.5266556965278562,0,1,1,1,0.9345344266428284
0.08961215868968733,10000,kadjusdis_river_even,0,1956,7,0.732089060900726,-0.6424769022110387,0.18256434551619383,0.0013154542738945646,-0.19839037275180949,0.732089060900726,0,1,1,1,-0.6424769022110387
2.1202635362000914,75,lee_creek_even,0,1956,7,1.8295673831365038,0.29069615306358765,0.08462753743033333,9.955119860291648e-5,0.8990879494839682,1.8295673831365038,0,1,1,1,0.29069615306358765
1.139434283188365,35000,clatse_creek_even,0,1956,7,1.0706440379327038,0.06879024525566124,0.1238231200934056,8.902742002497338e-6,0.14016460428016841,1.0706440379327038,0,1,1,1,0.06879024525566124
1.139434283188365,15000,kunsoot_river_even,0,1956,7,1.201127110997072,-0.061692827808706996,0.12197378813158932,7.023810914660135e-6,0.27064767734453654,1.201127110997072,0,1,1,1,-0.061692827808706996
1.2447947988461914,13500,kwakusdis_river_even,0,1956,7,0.890307290636515,0.35448750820967634,0.135765690475541,2.664285763828338e-4,-0.040172143016020456,0.890307290636515,0,1,1,1,0.35448750820967634
-0.9282193027394289,5500,roscoe_creek_odd,0,1957,7,0.5476752373207197,-1.4758945400601484,0.09821866748722902,0.003068697754472356,0.7087743820382346,0.5476752373207197,0,1,1,1,-1.4758945400601484
-0.39107637065606476,7500,cooper_inlet_creeks_odd,0,1957,7,0.14835434708890893,-0.5394307177449738,0.1260508867391295,5.60140361706808e-4,0.3094534918064239,0.14835434708890893,0,1,1,1,-0.5394307177449738
-0.1397619423751586,12500,quartcha_creek_odd,0,1957,7,-0.4422186737950724,0.3024567314199138,0.18282051844260988,2.921248117366361e-4,-0.28111952907755744,-0.4422186737950724,0,1,1,1,0.3024567314199138
2.316973830446145,25000,neekas_creek_odd,0,1957,7,0.16690156853783622,2.150072261908309,0.10324768012055947,0.006922983627092151,0.3280007132553512,0.16690156853783622,0,1,1,1,2.150072261908309
-1.9315214116032136,750,lee_creek_odd,0,1957,7,0.7011471085476277,-2.6326685201508413,0.09654704963970205,0.009562516420438589,0.8622462532651427,0.7011471085476277,0,1,1,1,-2.6326685201508413
0.47642419704865846,36000,clatse_creek_odd,0,1957,7,-0.6133900552624212,1.0898142523110796,0.18343855850367352,0.003811270432698635,-0.4522909105449062,-0.6133900552624212,0,1,1,1,1.0898142523110796
-1.0560526742493137,12500,kunsoot_river_odd,0,1957,7,-0.8722662136303403,-0.1837864606189734,0.216423198446709,1.3887357218582186e-4,-0.7111670689128253,-0.8722662136303403,0,1,1,1,-0.1837864606189734
0.7277386253295646,7000,kwakusdis_river_odd,0,1957,7,0.24624201077845886,0.4814966145511057,0.10697834934871098,3.6275240398955225e-4,0.40734115549597383,0.24624201077845886,0,1,1,1,0.4814966145511057
0.08338160893905121,15000,cooper_inlet_creeks_even,0,1958,7,-0.5322541351034143,0.6156357440424656,0.12671199675484504,7.345177717482019e-4,0.24776538759328515,-0.5322541351034143,0,1,1,1,0.6156357440424656
-2.085672091430472,3500,quartcha_creek_even,0,1958,7,-0.4702757354061453,-1.6153963560243265,0.1109422386324683,0.004272155722889366,0.3097437872905542,-0.4702757354061453,0,1,1,1,-1.6153963560243265
-2.1546649629174235,75000,neekas_creek_even,0,1958,7,-1.3397049459761956,-0.8149600169412279,0.1875330814914389,0.0022008529597150116,-0.5596854232794961,-1.3397049459761956,0,1,1,1,-0.8149600169412279
-0.07076907088820715,3500,kadjusdis_river_even,0,1958,7,-0.1887379110179177,0.11796884012971055,0.10880981207222083,2.2238925186476753e-5,0.5912816116787818,-0.1887379110179177,0,1,1,1,0.11796884012971055
-1.6802069833223074,35000,clatse_creek_even,0,1958,7,-0.6398549184165311,-1.0403520649057763,0.13751006109131925,0.002333667477910601,0.14016460428016841,-0.6398549184165311,0,1,1,1,-1.0403520649057763
0.14792013007662227,15000,kunsoot_river_even,0,1958,7,-0.509371845352163,0.6572919754287853,0.13578761934516134,9.161946986111514e-4,0.27064767734453654,-0.509371845352163,0,1,1,1,0.6572919754287853
-0.8329091229351039,15000,kwakusdis_river_even,0,1958,7,-0.9375985264139728,0.1046894034788689,0.16146684217660617,2.9356226410023526e-5,-0.1575790037172733,-0.9375985264139728,0,1,1,1,0.1046894034788689
2.3151638752009056,1500,roscoe_creek_odd,0,1959,7,0.6825288912453469,1.6326349839555587,0.09536916155425613,0.0036232248905431635,0.9325672702251577,0.6825288912453469,0,1,1,1,1.6326349839555587
0.23572233352106994,3500,cooper_inlet_creeks_odd,0,1959,7,0.43650103895398906,-0.20077870543291912,0.10067200527733206,5.8527463236963915e-5,0.6865394179337999,0.43650103895398906,0,1,1,1,-0.20077870543291912
