farm,year,month,date,lep.av,lep.tot,cal.av,cal.tot,inventory
Doctor Islets,2016,11,NA,1.09166666666667,550242.575,0.325,163812.675,504039
Doctor Islets,2016,12,NA,1.575,787122,0.247222222222222,123551.777777778,499760
Doctor Islets,2017,1,NA,2.14166666666667,705111.625,0.275,90539.625,329235
Doctor Islets,2017,2,NA,1.375,337053.75,2.025,496388.25,245130
Doctor Islets,2017,3,NA,0.457692307692308,185755.796153846,0.0384615384615385,15609.7307692308,405853
Doctor Islets,2017,4,NA,0.195,75795.525,0.095,36926.025,388695
Doctor Islets,2017,5,NA,0.158333333333333,76510.625,0.0916666666666667,44295.625,483225
Doctor Islets,2017,6,NA,0.15,57741.15,0.07,26945.87,384941
Doctor Islets,2017,7,NA,0.2,76604,0.045,17235.9,383020
Doctor Islets,2017,8,NA,0.14,44840.6,0.07,22420.3,320290
Doctor Islets,2017,9,NA,0.196153846153846,52394.85,0.0153846153846154,4109.4,267111
Doctor Islets,2017,10,NA,0.477777777777778,110852.088888889,0,0,232016
Doctor Islets,2017,11,NA,0.44,50146.8,0.115,13106.55,113970
Doctor Islets,2018,5,NA,0,0,0.0166666666666667,11875.4333333333,712526
Doctor Islets,2018,6,NA,0.1,71151.7,0,0,711517
Doctor Islets,2018,7,NA,0.0958333333333333,67755.9875,0.0166666666666667,11783.65,707019
Doctor Islets,2018,8,NA,0.095,66880.855,0.005,3520.045,704009
Doctor Islets,2018,9,NA,0.0409090909090909,28682.3454545455,0.00909090909090909,6373.85454545455,701124
Doctor Islets,2018,10,NA,0.0769230769230769,53643,0.0730769230769231,50960.85,697359
Doctor Islets,2018,11,NA,0.51,353478.96,0.365,252980.04,693096
Doctor Islets,2018,12,NA,0.453846153846154,269198.846153846,0.823076923076923,488208.076923077,593150
Doctor Islets,2019,1,NA,0.6,234495,3.27727272727273,1280840.11363636,390825
Doctor Islets,2019,2,NA,0.670833333333333,248271.391666667,4.44583333333333,1645376.24166667,370094
Doctor Islets,2019,3,NA,0.283333333333333,104387.65,0.983333333333333,362286.55,368427
Doctor Islets,2019,4,NA,0.14375,52810.875,0.171875,63143.4375,367380
Doctor Islets,2019,5,NA,0.0590909090909091,21621.8954545455,0.168181818181818,61539.2409090909,365909
Doctor Islets,2019,6,NA,0.07,25496.66,0.16,58278.08,364238
Doctor Islets,2019,7,NA,0.133333333333333,48184.8,0.0125,4517.325,361386
Doctor Islets,2019,8,NA,0.125,44791.25,0.0125,4479.125,358330
Doctor Islets,2019,9,NA,0.213636363636364,75145.3090909091,0.00454545454545455,1598.83636363636,351744
Doctor Islets,2019,10,NA,0.47,138227.94,0.055,16175.61,294102
Glacier Falls,2003,10,NA,4.68333333333333,3061635.5,0.15,98059.5,653730
Glacier Falls,2003,11,NA,4.66666666666667,3047398.66666667,1.36666666666667,892452.466666667,653014
Glacier Falls,2003,12,NA,3.46666666666667,2259871.46666667,0.833333333333333,543238.333333333,651886
Glacier Falls,2004,1,NA,0.4,260494.4,0,0,651236
Glacier Falls,2004,2,NA,0.1,65099.5,0,0,650995
Glacier Falls,2004,3,NA,0.0333333333333333,21675.6666666667,0.0333333333333333,21675.6666666667,650270
Glacier Falls,2004,4,NA,0.488888888888889,317142.222222222,0.0222222222222222,14415.5555555556,648700
Glacier Falls,2004,5,NA,2.75,1780737.75,0.65,420901.65,647541
Glacier Falls,2004,6,NA,10.2666666666667,6641640.13333333,0.933333333333333,603785.466666667,646913
Glacier Falls,2004,7,NA,6.53333333333333,4143681.73333333,0.0666666666666667,42282.4666666667,634237
Glacier Falls,2004,8,NA,0.733333333333333,460011.933333333,0,0,627289
Glacier Falls,2004,9,NA,0.533333333333333,271238.4,0.1,50857.2,508572
Glacier Falls,2005,9,NA,0.0833333333333333,42614.25,0,0,511371
Glacier Falls,2005,10,NA,2.01,1238375.07,3.41,2100924.87,616107
Glacier Falls,2005,11,NA,1.53333333333333,941439.066666667,1.01666666666667,624215.033333333,613982
Glacier Falls,2005,12,NA,1.91666666666667,1175104.5,0.716666666666667,439386.9,613098
Glacier Falls,2006,1,NA,1.8,1102440.6,0.366666666666667,224571.233333333,612467
Glacier Falls,2006,2,NA,1.93333333333333,1182604.53333333,0,0,611692
Glacier Falls,2007,8,NA,0.116666666666667,71985.2,0,0,617016
Glacier Falls,2007,9,NA,1.75,1078673.75,0,0,616385
Glacier Falls,2007,10,NA,1.91666666666667,1180735.66666667,0.0833333333333333,51336.3333333333,616036
Glacier Falls,2007,11,NA,2.2,1354500.4,0.233333333333333,143659.133333333,615682
Glacier Falls,2007,12,NA,2.06666666666667,1272085,0.15,92328.75,615525
Glacier Falls,2008,1,NA,1.5,922539,0.25,153756.5,615026
Glacier Falls,2008,3,NA,0.15,92180.1,0,0,614534
Glacier Falls,2008,4,NA,0.05,30710.2,0,0,614204
Glacier Falls,2008,5,NA,0,0,0.45,276243.75,613875
Glacier Falls,2008,6,NA,0.116666666666667,71578.3833333333,0.15,92029.35,613529
Glacier Falls,2008,7,NA,0.216666666666667,81513.6833333333,0.0833333333333333,31351.4166666667,376217
Glacier Falls,2008,8,NA,0.383333333333333,144085.033333333,0,0,375874
Glacier Falls,2008,9,NA,0.35,131420.1,0.0166666666666667,6258.1,375486
Glacier Falls,2008,10,NA,1.1,412339.4,0.0333333333333333,12495.1333333333,374854
Glacier Falls,2009,8,NA,0.3,126336.9,0,0,421123
Glacier Falls,2009,9,NA,0.316666666666667,133199.5,0,0,420630
Glacier Falls,2009,10,NA,3.55,1491546.7,0.05,21007.7,420154
Glacier Falls,2009,11,NA,5.41666666666667,2272811.66666667,0.566666666666667,237771.066666667,419596
Glacier Falls,2009,12,NA,2.23333333333333,936588.533333333,0.0833333333333333,34947.3333333333,419368
Glacier Falls,2010,1,NA,0.216666666666667,90766,0,0,418920
Glacier Falls,2010,2,NA,0.5,209212,0,0,418424
Glacier Falls,2010,3,NA,0.5,209066.5,0.166666666666667,69688.8333333333,418133
Glacier Falls,2010,4,NA,0.333333333333333,139172,0.316666666666667,132213.4,417516
Glacier Falls,2010,5,NA,0.985714285714286,411053.7,3.83571428571429,1599535.05,417011
Glacier Falls,2010,6,NA,0.25,104134.5,0.566666666666667,236038.2,416538
Glacier Falls,2010,7,NA,0.05,20789.1,0.0666666666666667,27718.8,415782
Glacier Falls,2010,8,NA,0.266666666666667,110639.2,0,0,414897
Glacier Falls,2010,9,NA,0.483333333333333,156947.033333333,0.0666666666666667,21647.8666666667,324718
Glacier Falls,2010,10,NA,0.55,129270.9,0.2,47007.6,235038
Glacier Falls,2010,11,NA,0.566666666666667,133040.866666667,0.933333333333333,219126.133333333,234778
Glacier Falls,2011,8,NA,0.0666666666666667,23023.5333333333,0,0,345353
Glacier Falls,2011,9,NA,0.666666666666667,229834.666666667,0,0,344752
Glacier Falls,2011,10,NA,1.6,551268.8,0.0333333333333333,11484.7666666667,344543
Glacier Falls,2011,11,NA,1.56666666666667,539191.833333333,1.06666666666667,367109.333333333,344165
Glacier Falls,2011,12,NA,2.25,773592.75,1.93333333333333,664716.733333333,343819
Glacier Falls,2012,1,NA,1.6,549627.2,0,0,343517
Glacier Falls,2012,2,NA,0.416666666666667,142952.916666667,0.0333333333333333,11436.2333333333,343087
Glacier Falls,2012,3,NA,0.0367647058823529,12585.4044117647,0.0147058823529412,5034.16176470588,342323
Glacier Falls,2012,4,NA,0.175,59775.275,0,0,341573
Glacier Falls,2012,5,NA,0.0833333333333333,28377.75,0.2,68106.6,340533
Glacier Falls,2012,7,NA,1.58333333333333,351868.916666667,0,0,222233
Glacier Falls,2013,5,NA,0.05,29049.7,0,0,580994
Glacier Falls,2013,6,NA,0.316666666666667,296375.3,0,0,935922
Glacier Falls,2013,7,NA,0.0166666666666667,15558.7833333333,0.0166666666666667,15558.7833333333,933527
Glacier Falls,2013,8,NA,0.133333333333333,123487.466666667,0,0,926156
Glacier Falls,2013,9,NA,2.71666666666667,2500797.61666667,0.1,92053.9,920539
Glacier Falls,2013,10,NA,3.65833333333333,3355050.18333333,0.0166666666666667,15284.9666666667,917098
Glacier Falls,2013,11,NA,2.625,2400315.75,0.1,91440.6,914406
Glacier Falls,2013,12,NA,3.275,1468257.825,0.591666666666667,265257.775,448323
Glacier Falls,2014,1,NA,5.95,2659893.95,0.866666666666667,387435.533333333,447041
Glacier Falls,2014,2,NA,0.766666666666667,342012.3,0.0666666666666667,29740.2,446103
Glacier Falls,2014,3,NA,0.0416666666666667,18407.3333333333,0,0,441776
Glacier Falls,2014,4,NA,0.00833333333333333,3620.29166666667,0.025,10860.875,434435
Glacier Falls,2014,5,NA,0.0461538461538462,19870.3384615385,0.0153846153846154,6623.44615384615,430524
Glacier Falls,2014,6,NA,0.075,31831.575,0.166666666666667,70736.8333333333,424421
Glacier Falls,2014,8,NA,1.33333333333333,562438.666666667,0,0,421829
Glacier Falls,2014,9,NA,2.08333333333333,867735.416666667,0,0,416513
Glacier Falls,2014,10,NA,2.25,927803.25,0,0,412357
Glacier Falls,2014,11,NA,2.51666666666667,1031926.45,0.0166666666666667,6833.95,410037
Glacier Falls,2015,4,NA,0.325,290896.775,0.183333333333333,164095.616666667,895067
Glacier Falls,2015,5,NA,2.10833333333333,1784906.56666667,1.6,1354553.6,846596
Glacier Falls,2015,6,NA,1.25833333333333,1102019.39166667,2.83333333333333,2481368.16666667,875777
Glacier Falls,2015,7,NA,0.116666666666667,101477.833333333,0,0,869810
Glacier Falls,2015,8,NA,0.0333333333333333,28903.7,0,0,867111
Glacier Falls,2015,9,NA,0.2,172925.2,0.0833333333333333,72052.1666666667,864626
Glacier Falls,2015,10,NA,0.916666666666667,791319.833333333,0,0,863258
Glacier Falls,2015,11,NA,1.05,678867,0.233333333333333,150859.333333333,646540
Glacier Falls,2015,12,NA,1.25,538015,0,0,430412
Glacier Falls,2016,1,NA,1.675,720243.3,0.708333333333333,304580.5,429996
Glacier Falls,2016,2,NA,1.48214285714286,641148.321428571,0.274553571428571,118766.933035714,432582
Glacier Falls,2016,3,NA,0.444214876033058,128840.526859504,0.0413223140495868,11985.1652892562,290041
Glacier Falls,2016,4,NA,0.0333333333333333,9787.8,0.1,29363.4,293634
Glacier Falls,2016,5,NA,0.263257575757576,77916.3446969697,0,0,295970
Glacier Falls,2016,6,NA,0.332159624413146,108775.633802817,1.38615023474178,453936.478873239,327480
Glacier Falls,2016,7,NA,1.01666666666667,246819.216666667,0.375,91039.875,242773
Glacier Falls,2016,8,NA,2.53125,517334.34375,0.08125,16605.79375,204379
Glacier Falls,2016,9,NA,1.74166666666667,292688.825,0.0416666666666667,7002.125,168051
Glacier Falls,2016,11,NA,2.73333333333333,302309.4,0.0833333333333333,9216.75,110601
Glacier Falls,2017,4,NA,0.025,20953.05,0.025,20953.05,838122
Glacier Falls,2017,5,NA,0.26,228187.18,1.01,886419.43,877643
Glacier Falls,2017,6,NA,1.15,1006240.8,3.275,2865598.8,874992
Glacier Falls,2017,7,NA,0.2875,250089.35,1.5875,1380928.15,869876
Glacier Falls,2017,8,NA,0.365,318139.84,0.325,283275.2,871616
Glacier Falls,2017,9,NA,0.5,369053.5,0.134259259259259,99097.6990740741,738107
Glacier Falls,2017,10,NA,0.969230769230769,631018.661538462,0.169230769230769,110177.861538462,651051
Glacier Falls,2017,11,NA,1.37,890186.27,0.555,360622.905,649771
Glacier Falls,2017,12,NA,1.83,935898.6,0.455,232696.1,511420
Glacier Falls,2018,1,NA,2.04,878895.24,0.57,245573.67,430831
Glacier Falls,2018,2,NA,2.005,860048.76,0.64,274529.28,428952
Glacier Falls,2018,3,NA,1.03351955307263,441776.899441341,0.0726256983240224,31043.782122905,427449
Glacier Falls,2018,4,NA,0.1125,47949.75,0.00416666666666667,1775.91666666667,426220
Glacier Falls,2018,5,NA,0.165,70088.37,0.125,53097.25,424778
Glacier Falls,2018,6,NA,0.47,198653.96,0.215,90873.62,422668
Glacier Falls,2018,7,NA,0.707692307692308,295092.830769231,0.511538461538461,213300.796153846,416979
Glacier Falls,2018,8,NA,1.07,431545.98,0.21,84695.94,403314
Glacier Falls,2018,9,NA,0.883333333333333,332109.483333333,0.0666666666666667,25064.8666666667,375973
Glacier Falls,2018,10,NA,1.01666666666667,146472.183333333,0.0833333333333333,12005.9166666667,144071
Humphrey Rocks,2003,10,NA,0.333333333333333,202917.333333333,0.0666666666666667,40583.4666666667,608752
Humphrey Rocks,2003,11,NA,0.7,425836.6,0,0,608338
Humphrey Rocks,2004,1,NA,1.06666666666667,647436.8,0.0666666666666667,40464.8,606972
Humphrey Rocks,2004,2,NA,2.43333333333333,1474157.13333333,0.5,302909,605818
Humphrey Rocks,2004,3,NA,2.4,1452880.8,0.533333333333333,322862.4,605367
Humphrey Rocks,2004,4,NA,6.73333333333333,4069202.46666667,2,1208674,604337
Humphrey Rocks,2004,5,NA,2.7,1627786.8,0.0666666666666667,40192.2666666667,602884
Humphrey Rocks,2004,6,NA,1.3,780847.6,0,0,600652
Humphrey Rocks,2004,7,NA,0.0666666666666667,40082.6,0,0,601239
Humphrey Rocks,2004,8,NA,0.0666666666666667,40044.0666666667,0,0,600661
Humphrey Rocks,2004,9,NA,0.0666666666666667,39853.2666666667,0.0333333333333333,19926.6333333333,597799
Humphrey Rocks,2004,10,NA,0.0333333333333333,19869.5,0,0,596085
Humphrey Rocks,2004,11,NA,0.1,59451.8,0.0333333333333333,19817.2666666667,594518
Humphrey Rocks,2004,12,NA,2.18333333333333,1294349.86666667,0.0333333333333333,19761.0666666667,592832
Humphrey Rocks,2005,1,NA,3.56666666666667,2109091.26666667,0.0333333333333333,19711.1333333333,591334
Humphrey Rocks,2005,2,NA,2.16666666666667,1059417.66666667,0,0,488962
Humphrey Rocks,2005,3,NA,0.333333333333333,135231.333333333,0,0,405694
Humphrey Rocks,2005,10,NA,1.3,923042.9,0.0833333333333333,59169.4166666667,710033
Humphrey Rocks,2005,11,NA,1.91666666666667,1360106.91666667,0.05,35481.05,709621
Humphrey Rocks,2005,12,NA,1.63333333333333,1157969.63333333,0.15,106344.15,708961
Humphrey Rocks,2006,1,NA,1.81666666666667,1285838.48333333,0.233333333333333,165153.566666667,707801
Humphrey Rocks,2006,2,NA,5.13333333333333,3629184.53333333,0.383333333333333,271010.533333333,706984
Humphrey Rocks,2006,3,NA,1.68888888888889,1192436.62222222,0.0611111111111111,43147.3777777778,706048
Humphrey Rocks,2006,4,NA,0.516666666666667,364321.3,0.0333333333333333,23504.6,705138
Humphrey Rocks,2006,5,NA,0.144444444444444,101743.777777778,0.0333333333333333,23479.3333333333,704380
Humphrey Rocks,2006,6,NA,0.27,188861.49,0.0466666666666667,32642.7266666667,699487
Humphrey Rocks,2006,7,NA,0.166666666666667,112397.333333333,0,0,674384
Humphrey Rocks,2006,8,NA,0.316666666666667,208872.066666667,0,0,659596
Humphrey Rocks,2006,10,NA,0.15,86308.2,0,0,575388
Humphrey Rocks,2006,11,NA,0.916666666666667,525466.333333333,0.266666666666667,152862.933333333,573236
Humphrey Rocks,2006,12,NA,1.93333333333333,957802.333333333,0,0,495415
Humphrey Rocks,2007,1,NA,2.41666666666667,1193369.33333333,0.05,24690.4,493808
Humphrey Rocks,2007,2,NA,2.38333333333333,1037774.83333333,0.05,21771.5,435430
Humphrey Rocks,2007,9,NA,0.0666666666666667,45473.4,0,0,682101
Humphrey Rocks,2007,10,NA,0.283333333333333,193036.7,0,0,681306
Humphrey Rocks,2007,11,NA,0.333333333333333,226997.333333333,0,0,680992
Humphrey Rocks,2007,12,NA,1.03333333333333,703524.333333333,0,0,680830
Humphrey Rocks,2008,1,NA,0.466666666666667,317600.266666667,0,0,680572
Humphrey Rocks,2008,2,NA,0.783333333333333,532578.933333333,0,0,679888
Humphrey Rocks,2008,3,NA,0.133333333333333,90611.0666666667,0,0,679583
Humphrey Rocks,2008,4,NA,0.0166666666666667,11316.8333333333,0,0,679010
Humphrey Rocks,2008,5,NA,0,0,0,0,678646
Humphrey Rocks,2008,6,NA,0,0,0,0,678332
Humphrey Rocks,2008,7,NA,0.0666666666666667,45200.6,0,0,678009
Humphrey Rocks,2008,8,NA,0,0,0,0,677648
Humphrey Rocks,2008,9,NA,0.0166666666666667,11291.6166666667,0,0,677497
Humphrey Rocks,2008,10,NA,0.0833333333333333,56351,0,0,676212
Humphrey Rocks,2008,11,NA,0.116666666666667,78749.4166666667,0,0,674995
Humphrey Rocks,2009,1,NA,0.358333333333333,183482.433333333,0.075,38403.3,512044
Humphrey Rocks,2009,7,NA,0.0166666666666667,6092.03333333333,0,0,365522
Humphrey Rocks,2009,8,NA,0.0833333333333333,44983.8333333333,0,0,539806
Humphrey Rocks,2009,9,NA,0.333333333333333,179875.333333333,0.0166666666666667,8993.76666666667,539626
Humphrey Rocks,2009,10,NA,0.55,296572.1,0,0,539222
Humphrey Rocks,2009,11,NA,0.466666666666667,251440.933333333,0.0166666666666667,8980.03333333333,538802
Humphrey Rocks,2009,12,NA,0.0333333333333333,17946.3,0,0,538389
Humphrey Rocks,2010,1,NA,0.4,215104,0,0,537760
Humphrey Rocks,2010,2,NA,0,0,0,0,536660
Humphrey Rocks,2010,3,NA,0.183333333333333,98016.6,0.0166666666666667,8910.6,534636
Humphrey Rocks,2010,4,NA,0.0333333333333333,17732.6666666667,0.0166666666666667,8866.33333333333,531980
Humphrey Rocks,2010,5,NA,0.9,477189.9,2,1060422,530211
Humphrey Rocks,2010,6,NA,0.933333333333333,492846.666666667,1.1,580855,528050
Humphrey Rocks,2010,7,NA,0.483333333333333,253817.666666667,0,0,525140
Humphrey Rocks,2010,8,NA,0.8,417118.4,0,0,521398
Humphrey Rocks,2010,9,NA,0.816666666666667,312285.166666667,0,0,382390
Humphrey Rocks,2010,10,NA,0.5,130437,0,0,260874
Humphrey Rocks,2010,11,NA,0.283333333333333,73463.8,0,0,259284
Humphrey Rocks,2011,8,NA,0.1,58110.8,0,0,581108
Humphrey Rocks,2011,9,NA,0.0645161290322581,37465.8064516129,0.0483870967741935,28099.3548387097,580720
Humphrey Rocks,2011,10,NA,0.2,116103.4,0,0,580517
Humphrey Rocks,2011,11,NA,0.306451612903226,177793.419354839,0.112903225806452,65502.8387096774,580168
Humphrey Rocks,2011,12,NA,0.983333333333333,569957.7,0.666666666666667,386412,579618
Humphrey Rocks,2012,1,NA,0.383333333333333,221957.283333333,0,0,579019
Humphrey Rocks,2012,2,NA,0.15,86787,0.0166666666666667,9643,578580
Humphrey Rocks,2012,3,NA,0.183333333333333,105997.65,0.00833333333333333,4818.075,578169
Humphrey Rocks,2012,4,NA,0.216666666666667,125151.216666667,0.166666666666667,96270.1666666667,577621
Humphrey Rocks,2012,5,NA,0.291666666666667,168149.333333333,1.06666666666667,614946.133333333,576512
Humphrey Rocks,2012,7,NA,0.55,316056.95,0,0,574649
Humphrey Rocks,2012,8,NA,0.25,143326,0,0,573304
Humphrey Rocks,2012,9,NA,0.3,171615.6,0,0,572052
Humphrey Rocks,2012,10,NA,0.433333333333333,224226.6,0,0,517446
Humphrey Rocks,2012,11,NA,0.65,288957.5,0,0,444550
Humphrey Rocks,2013,7,NA,0.0833333333333333,42184.9166666667,0,0,506219
Humphrey Rocks,2013,8,NA,0.064,32398.016,0,0,506219
Humphrey Rocks,2013,9,NA,0.65,328683.55,0,0,505667
Humphrey Rocks,2013,10,NA,2.36666666666667,1195675.5,0,0,505215
Humphrey Rocks,2013,11,NA,2.35,1185958.05,0,0,504663
Humphrey Rocks,2013,12,NA,2.45,1235155.25,0,0,504145
Humphrey Rocks,2014,1,NA,4.03333333333333,2031400.43333333,0,0,503653
Humphrey Rocks,2014,2,NA,0.858333333333333,431786.3,0,0,503052
Humphrey Rocks,2014,3,NA,0.175,87952.725,0.00833333333333333,4188.225,502587
Humphrey Rocks,2014,4,NA,0.00833333333333333,4183.73333333333,0,0,502048
Humphrey Rocks,2014,5,NA,0.0416666666666667,20821.375,0,0,499713
Humphrey Rocks,2014,6,NA,0.141666666666667,65705.1416666667,0,0,463801
Humphrey Rocks,2014,7,NA,0.416666666666667,173324.166666667,0,0,415978
Humphrey Rocks,2014,8,NA,0.466666666666667,141127,0.05,15120.75,302415
Humphrey Rocks,2015,1,NA,0.25,88637.25,0.0333333333333333,11818.3,354549
Humphrey Rocks,2015,2,NA,0.266666666666667,415734.933333333,0.0166666666666667,25983.4333333333,1559006
Humphrey Rocks,2015,3,NA,0.308333333333333,477945.341666667,0,0,1550093
Humphrey Rocks,2015,4,NA,1.15,1770395.1,0.5,769737,1539474
Humphrey Rocks,2015,5,NA,1.31666666666667,2019803.53333333,2.2,3374861.6,1534028
Humphrey Rocks,2015,6,NA,0.516666666666667,788320.7,0.158333333333333,241582.15,1525782
Humphrey Rocks,2015,7,NA,0.366666666666667,559095.166666667,0,0,1524805
Humphrey Rocks,2015,8,NA,0.35,374836,0,0,1070960
Humphrey Rocks,2015,9,NA,0.25,154609.5,0,0,618438
Humphrey Rocks,2015,10,NA,0.483333333333333,298405.65,0,0,617391
Humphrey Rocks,2015,11,NA,1.38333333333333,852963.333333333,0.0166666666666667,10276.6666666667,616600
Humphrey Rocks,2015,12,NA,1.9,1170827.5,0,0,616225
Humphrey Rocks,2016,1,NA,2.7,1661758.2,0.0166666666666667,10257.7666666667,615466
Humphrey Rocks,2016,2,NA,3.15,1935457.65,0.208333333333333,128006.458333333,614431
Humphrey Rocks,2016,3,NA,0.633333333333333,388622.2,0.05,30680.7,613614
Humphrey Rocks,2016,4,NA,0.494444444444444,302839.311111111,0,0,612484
Humphrey Rocks,2016,5,NA,0.26,147665.18,0,0,567943
Humphrey Rocks,2016,6,NA,0.133333333333333,55269.0666666667,0,0,414518
Humphrey Rocks,2016,7,NA,0.108333333333333,37741.4916666667,0,0,348383
Humphrey Rocks,2016,8,NA,0.125,36731.5,0,0,293852
Humphrey Rocks,2017,6,NA,0.365650969529086,301831.711911357,0.0581717451523546,48018.6814404432,825464
Humphrey Rocks,2017,7,NA,0.125,102945.75,0.0333333333333333,27452.2,823566
Humphrey Rocks,2017,8,NA,0.16,131262.72,0.005,4101.96,820392
Humphrey Rocks,2017,9,NA,0.16,130858.56,0,0,817866
Humphrey Rocks,2017,10,NA,0.299807815502883,243885.263292761,0.0345932094811019,28140.6073030109,813472
Humphrey Rocks,2017,11,NA,0.675,544018.95,0.01,8059.54,805954
Humphrey Rocks,2017,12,NA,0.87037037037037,694415.425925926,0.00925925925925926,7387.39814814815,797839
Humphrey Rocks,2018,1,NA,0.936363636363636,677841.127272727,0.0181818181818182,13161.9636363636,723908
Humphrey Rocks,2018,2,NA,1.14375,767816.53125,0.1625,109088.6875,671315
Humphrey Rocks,2018,3,NA,0.492857142857143,325969.8,0.0607142857142857,40155.7,661388
Humphrey Rocks,2018,4,NA,0.113636363636364,74512.3863636364,0.0363636363636364,23843.9636363636,655709
Humphrey Rocks,2018,5,NA,0.113636363636364,74098.4090909091,0,0,652066
Humphrey Rocks,2018,6,NA,0.0916666666666667,59370.1166666667,0,0,647674
Humphrey Rocks,2018,7,NA,0.065,41772.25,0,0,642650
Humphrey Rocks,2018,8,NA,0.06,38091.6,0,0,634860
Humphrey Rocks,2018,9,NA,0.045,27791.505,0,0,617589
Humphrey Rocks,2018,10,NA,0.0590909090909091,30953.5909090909,0,0,523830
Humphrey Rocks,2018,11,NA,0.0833333333333333,26479.6666666667,0,0,317756
Humphrey Rocks,2018,12,NA,0.3,33619.8,0,0,112066
Humphrey Rocks,2019,4,NA,0,0,0.01,10335.84,1033584
Humphrey Rocks,2019,5,NA,0.0214285714285714,25164.0642857143,0.128571428571429,150984.385714286,1174323
Humphrey Rocks,2019,6,NA,0.228571428571429,261992.914285714,0.535714285714286,614045.892857143,1146219
Humphrey Rocks,2019,7,NA,0.166666666666667,184129.833333333,0.0166666666666667,18412.9833333333,1104779
Humphrey Rocks,2019,8,NA,0.115384615384615,124497.692307692,0,0,1078980
Humphrey Rocks,2019,9,NA,0.105,112306.635,0,0,1069587
Humphrey Rocks,2019,10,NA,0.229166666666667,243637.395833333,0.00416666666666667,4429.77083333333,1063145
Humphrey Rocks,2019,11,NA,0.295,304293.68,0.235,242403.44,1031504
Humphrey Rocks,2019,12,NA,0.455,322002.59,0.96,679390.08,707698
Larsen Island,2003,10,NA,1.83333333333333,1660516,0.433333333333333,392485.6,905736
Larsen Island,2003,11,NA,5.13333333333333,4646416.13333333,4.86666666666667,4405043.86666667,905146
Larsen Island,2004,5,NA,0.483333333333333,547049.716666667,0.733333333333333,830006.466666667,1131827
Larsen Island,2004,6,NA,0.816666666666667,897181.016666667,0.366666666666667,402815.966666667,1098589
Larsen Island,2004,7,NA,0.4,429579.6,0.333333333333333,357983,1073949
Larsen Island,2004,8,NA,0.833333333333333,885580,0.266666666666667,283385.6,1062696
Larsen Island,2004,9,NA,0.566666666666667,596304.466666667,0.3,315690.6,1052302
Larsen Island,2004,10,NA,1.03333333333333,1082879.6,0.166666666666667,174658,1047948
Larsen Island,2005,4,NA,1.66666666666667,1600688.33333333,0.208333333333333,200086.041666667,960413
Larsen Island,2005,5,NA,0.5,484342.5,0.133333333333333,129158,968685
Larsen Island,2005,6,NA,0.283333333333333,271360.516666667,0.333333333333333,319247.666666667,957743
Larsen Island,2005,7,NA,0.658333333333333,624385.058333333,0.141666666666667,134361.341666667,948433
Larsen Island,2005,8,NA,0.416666666666667,393370.833333333,0.1,94409,944090
Larsen Island,2005,9,NA,1.38333333333333,1303283.98333333,0.0166666666666667,15702.2166666667,942133
Larsen Island,2005,11,NA,6.65,908084.1,0.075,10241.55,136554
Larsen Island,2005,12,NA,2.08333333333333,284004.166666667,0.0666666666666667,9088.13333333333,136322
Larsen Island,2006,3,NA,0.383333333333333,291519.633333333,0.0333333333333333,25349.5333333333,760486
Larsen Island,2006,4,NA,0.591666666666667,689105.291666667,0.0833333333333333,97057.0833333333,1164685
Larsen Island,2006,5,NA,0.675,783332.1,0.075,87036.9,1160492
Larsen Island,2006,7,NA,0.375,429294.75,0.0583333333333333,66779.1833333333,1144786
Larsen Island,2006,8,NA,0.45,515614.5,0,0,1145810
Larsen Island,2006,9,NA,0.6,331814.4,0.466666666666667,258077.866666667,553024
Larsen Island,2007,3,NA,0.116666666666667,111588.283333333,0.05,47823.55,956471
Larsen Island,2007,4,NA,0.766666666666667,753596.533333333,0.05,49147.6,982952
Larsen Island,2007,5,NA,1.01666666666667,1386008.45,0.2,272657.4,1363287
Larsen Island,2007,6,NA,0.666666666666667,906712,0.316666666666667,430688.2,1360068
Larsen Island,2007,7,NA,0.35,460135.9,0.116666666666667,153378.633333333,1314674
Larsen Island,2007,8,NA,0.183333333333333,233479.95,0.2,254705.4,1273527
Larsen Island,2008,2,NA,0.183333333333333,224480.666666667,0.0166666666666667,20407.3333333333,1224440
Larsen Island,2008,3,NA,0.15,180532.05,0,0,1203547
Larsen Island,2008,4,NA,0.5,594975,0.15,178492.5,1189950
Larsen Island,2008,5,NA,0.366666666666667,434129.666666667,0.05,59199.5,1183990
Larsen Island,2008,6,NA,0.225,264903.525,0.0916666666666667,107923.658333333,1177349
Larsen Island,2008,7,NA,0.3,351819.6,0.05,58636.6,1172732
Larsen Island,2008,11,NA,0.05,36157.45,0.366666666666667,265154.633333333,723149
Larsen Island,2008,12,NA,0.0666666666666667,70757.6,0,0,1061364
Larsen Island,2009,1,NA,0.15,172504.95,0,0,1150033
Larsen Island,2009,2,NA,0.3,343720.5,1.15,1317595.25,1145735
Larsen Island,2009,3,NA,0.316666666666667,361471.2,0.5,570744,1141488
Larsen Island,2009,4,NA,0.266666666666667,303645.333333333,0.0833333333333333,94889.1666666667,1138670
Larsen Island,2009,5,NA,0.208333333333333,236419.583333333,0.025,28370.35,1134814
Larsen Island,2009,6,NA,0.183333333333333,207670.466666667,0.0333333333333333,37758.2666666667,1132748
