term,estimate,std.error,statistic,p.value
(Intercept),-2.411093537497198,2.05710678003634,-1.1720799138363662,0.2556526444549899
mod_df$farm,0.3421176909933626,0.3174184541969769,1.0778128570340095,0.2946117814964835
