wild,farm,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
1.1388869200889697,5.87660881586858,0.22835839065573538,0.9105285294332344,0.092522373252515,0.2948197942937076,0.35707723427938515,2.646614333502737
0.7064356679718443,6.487337996127382,0.7708705643983089,-0.0644348964264646,0.27688097665729783,0.37061397220003983,0.008427833544748378,-0.20981247500369266
-0.17158626876203784,5.351605652665729,-0.23800315959835672,0.06641689083631888,0.047926692929683476,0.37069703329099407,8.941160727431873e-4,0.18847702240172198
0.8118080563851511,5.9870157274157005,0.3264331110322054,0.4853749453529457,0.11529995568473664,0.35054197382622815,0.13304295640712682,1.428875519454943
0.45067408473804355,5.833651592241992,0.1901993874168033,0.26047469732124023,0.08491836451139315,0.3654512661703315,0.026376256727283165,0.7539641351627612
-0.1628641098877836,6.130439840903654,0.45383708989969396,-0.6167011997874776,0.15184255705041314,0.3358007626908955,0.3077444827444823,-1.8541788378104451
-0.24248098131981732,5.18264855219385,-0.38808815112831585,0.14560716980849853,0.055969297404256296,0.3693589084547504,0.005104383232725371,0.41495859687051007
-0.3799880957941845,5.474520092257452,-0.12881797250937765,-0.25117012328480687,0.0489278868640156,0.3660445159624051,0.013081744328776066,-0.7131425020431666
-1.1197124429564769,4.612164258428059,-0.8948506971159249,-0.22486174584055196,0.16369576859750762,0.3664898564105011,0.04536700996458044,-0.6808453828539861
-0.3078456913142114,4.941021226935554,-0.6027262750279032,0.2948805837136918,0.08641973085008053,0.3638487553231395,0.03451532578550284,0.8542557040219312
-0.8242247953028197,4.9293185608689924,-0.6131217809437386,-0.21110301435908108,0.08846076778369086,0.3673657898934008,0.018188168907646705,-0.6122401652879418
-0.48769852380265494,5.1605604955816125,-0.4077090240025685,-0.07998949980008646,0.057826698058770415,0.37053530845228816,0.001597838585927242,-0.22818266586734667
-0.6214474990261121,4.912823160444212,-0.6277746841133718,0.006327185087259712,0.09142653581140708,0.37104076051802665,1.699704328420131e-5,0.01838000309173129
-0.7383799156174553,4.608096773602146,-0.8984638534966898,0.16008393787923447,0.16491020435084677,0.3687395143752346,0.02323147738453011,0.4850608639511661
0.12324357672778002,5.8002783540867675,0.16055386111536318,-0.03731028438758316,0.07949739820939378,0.3709308268431737,5.006798674483951e-4,-0.10767902504014211
-0.40622822633780675,5.563087126915502,-0.050143666372718165,-0.3560845599650886,0.05322675504950783,0.36087870416370155,0.028863198630571574,-1.0133167464151662
-0.3368353957154874,5.045587737780169,-0.5098395963940954,0.173004200678608,0.07050463828263265,0.3686255050067948,0.009363466624754423,0.4968760918111892
-0.8521852277807136,5.398583772033807,-0.19627238517242507,-0.6559128426082885,0.047627994789864625,0.3355252520097931,0.08660469960745534,-1.8610493491454103
-0.14986743126345253,5.6752927027891324,0.049528811774544046,-0.19939624303799658,0.0629757596223166,0.36785379823720293,0.01093215650462872,-0.5703699330558065
-0.5418960850633301,4.815381683741816,-0.7143321780849252,0.17243609302159513,0.11106638820428102,0.368531409038105,0.0160214005171544,0.5064173494643961
-0.13720346094569896,5.440505024784071,-0.15903363731053322,0.021830176364834253,0.04807325603538871,0.37100657869842923,9.691948675899173e-5,0.061954170371018503
