wild,farm,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
1.1532008609648219,5.87660881586858,0.22590643657774212,0.9272944243870798,0.092522373252515,0.28813639208719466,0.37583478406942755,2.715239013871047
0.6788139626182743,6.487337996127382,0.7669763747127547,-0.08816241209448039,0.27688097665729783,0.36751429936863617,0.016011323656472256,-0.28919244989722426
-0.20823600822555272,5.351605652665729,-0.23921531986834488,0.030979311642792162,0.047926692929683476,0.3682497932975283,1.9740901231131465e-4,0.08856149698528212
0.7827433692405897,5.9870157274157005,0.3237204312769375,0.45902293796365223,0.11529995568473664,0.34990381789620817,0.12075151361339466,1.361271474061708
0.44196005011542405,5.833651592241992,0.18784887672733408,0.25411117338809,0.08491836451139315,0.3629650797489654,0.025475119470189902,0.7409727245435781
-0.16766604232962362,6.130439840903654,0.4507857144178402,-0.6184517567474639,0.15184255705041314,0.3325819337248587,0.3140790531016881,-1.8731647166273147
-0.23960317699337658,5.18264855219385,-0.38890131957946306,0.14929814258608648,0.055969297404256296,0.36654080887400786,0.005445944245781049,0.42861732861019974
-0.3784259641118387,5.474520092257452,-0.13032039495643577,-0.24810556915540294,0.0489278868640156,0.36341186262143294,0.01295356635656485,-0.7096401336551458
-1.1199218683656433,4.612164258428059,-0.8943166681698971,-0.22560520019574626,0.16369576859750762,0.36370700494201746,0.046344034757630596,-0.688137679816036
-0.3093392974362702,4.941021226935554,-0.6029688410852039,0.2936295436489337,0.08641973085008053,0.3611383484837995,0.03473007739851178,0.8569091385951342
-0.8628309194899719,4.9293185608689924,-0.6133367111810228,-0.24949420830894908,0.08846076778369086,0.363139262292073,0.02578146994706079,-0.7289221808620223
-0.4828165437855497,5.1605604955816125,-0.40847003155690853,-0.07434651222864119,0.057826698058770415,0.36788311556716624,0.0014007956057893024,-0.21365033727296978
-0.6055256124181134,4.912823160444212,-0.6279506604990592,0.02242504808094581,0.09142653581140708,0.3682840787510153,2.1667344939883338e-4,0.06562385494014587
-0.7608762894576455,4.608096773602146,-0.8979202191942477,0.13704392973660218,0.16491020435084677,0.36662579853050126,0.017277764394024023,0.4183132250498437
0.1210260057524665,5.8002783540867675,0.15828216125393801,-0.037256155501471516,0.07949739820939378,0.36821208556161855,5.066239470215784e-4,-0.10831632269200427
-0.3644332903243342,5.563087126915502,-0.05185523967611161,-0.3125780506482226,0.05322675504950783,0.3604590040944439,0.022570530053987067,-0.8960739873373068
-0.3208909179855924,5.045587737780169,-0.5103290960353366,0.18943817804974422,0.07050463828263265,0.36540247839502554,0.011393181490131292,0.5480905001840193
-0.841294497562707,5.398583772033807,-0.19759548416733264,-0.6436990133953744,0.047627994789864625,0.3339062148675385,0.08464503850804966,-1.8398732830148867
-0.11369293637881733,5.6752927027891324,0.04755226525205014,-0.16124520163086747,0.0629757596223166,0.3662272354273925,0.007254911622487336,-0.46464339361868584
-0.5355349202939192,4.815381683741816,-0.7142780466390306,0.17874312634511136,0.11106638820428102,0.3656052424058179,0.017469861321993525,0.5288141480717491
-0.14349746917342796,5.440505024784071,-0.16045573325103302,0.016958264077605062,0.04807325603538871,0.3683030385782987,5.935345898505223e-5,0.048482835310548304
