r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.07032328170039598,0.021392928105680054,0.4422362812877641,1.4372118027773708,0.2453300631632019,1,-11.61270258199193,29.22540516398386,32.35897247715413,3.7158856412573784,19,21
