r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.623888282409029,0.6040929288516095,0.36167557500693415,31.516905247453312,2.0561804177830747e-5,1,-7.389671799357244,20.77934359871449,23.912910911884758,2.485375209575332,19,21
