r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.5719992686988997,0.5494729144198944,0.3000617566334492,25.392447513444598,7.285954045488605e-5,1,-3.467726511054778,12.935453022109556,16.069020335279824,1.7107040980850745,19,21
