r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.06732921581630692,7.098740889003308e-4,0.5086174209711638,1.0106556755214564,0.33180617093347897,1,-10.817818609695141,27.635637219390283,29.953403386109628,3.6216835328150134,14,16
