wild,farm,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
1.0619013451940011,5.87660881586858,0.21936972309985325,0.8425316220941479,0.092522373252515,0.2860332752775914,0.3360027462459156,2.5673258434710355
0.6943943191898037,6.487337996127382,0.751886696031546,-0.057492376841742354,0.27688097665729783,0.3535795741812906,0.0073737696747301715,-0.1962538187625535
-0.20725042310563555,5.351605652665729,-0.23839961932762765,0.03114919622199211,0.047926692929683476,0.35385850551822473,2.1613538279008026e-4,0.09266684904488907
0.7884868499991922,5.9870157274157005,0.3156375226880366,0.4728493273111556,0.11529995568473664,0.3335148268647595,0.1387644087859933,1.4592761918521373
0.44282063273117767,5.833651592241992,0.18191375827844602,0.26090687445273164,0.08491836451139315,0.34805130883404234,0.02908362139745321,0.7917140430078985
-0.16749776413350856,6.130439840903654,0.44069422085931365,-0.6081919849928222,0.15184255705041314,0.31787360961902694,0.328940565691146,-1.9169694852159544
-0.24203284256159419,5.18264855219385,-0.3857194570017901,0.14368661444019593,0.055969297404256296,0.3522179237554371,0.005462679707967493,0.4292753969319729
-0.3708863390216791,5.474520092257452,-0.13122605137522747,-0.23966028764645164,0.0489278868640156,0.3491666561926453,0.013089323847804929,-0.7133490683200159
-1.0859099278470052,4.612164258428059,-0.8831454504552205,-0.20276447739178471,0.16369576859750762,0.3500589960017635,0.04054040720544823,-0.6436095380086251
-0.3042979727068295,4.941021226935554,-0.5964031053082355,0.29210513260140597,0.08641973085008053,0.3465310264529602,0.03722145612290619,0.8871122539465608
-0.8376998477692926,4.9293185608689924,-0.6066070852561971,-0.23109276251309552,0.08846076778369086,0.34931025695395734,0.023953454706719765,-0.7026052774885455
-0.4748697809422796,5.1605604955816125,-0.4049788364866673,-0.06989094445561228,0.057826698058770415,0.3535313690663258,0.0013406151473317413,-0.2090105742293498
-0.6175251667330236,4.912823160444212,-0.6209900245121505,0.003464857779126862,0.09142653581140708,0.3539374596875431,5.6016824971297295e-6,0.010551595515350818
-0.7418285471523944,4.608096773602146,-0.8866920383323924,0.14486349117999797,0.16491020435084677,0.35196075535516086,0.02090713710121153,0.46015601668653955
0.1217810610333837,5.8002783540867675,0.15281441877772384,-0.031033357744340143,0.07949739820939378,0.353856376001604,3.8067635880977864e-4,-0.09389208941288545
-0.37546546479789816,5.563087126915502,-0.05400123434969295,-0.3214642304482052,0.05322675504950783,0.3452660308535607,0.02585227963052245,-0.9590084047896695
-0.3278833654371958,5.045587737780169,-0.5052277633974285,0.17734439796023266,0.07050463828263265,0.3512728910450807,0.010813186160235317,0.5339573964937744
-0.8335109692440494,5.398583772033807,-0.19743768934532024,-0.6360732798987292,0.047627994789864625,0.3188592166410761,0.08950738232543407,-1.891980202521378
-0.11660177045866836,5.6752927027891324,0.04383488604816144,-0.1604366565068298,0.0629757596223166,0.3517760030789472,0.007778116871047749,-0.4811061800710006
-0.5357744809760445,4.815381683741816,-0.7059527901516853,0.1701783091756408,0.11106638820428102,0.35137232311154365,0.017149359267777203,0.5239408815175955
-0.14186448996662218,5.440505024784071,-0.1608850251896392,0.019020535223017027,0.04807325603538871,0.35390866829466294,8.086069035448249e-5,0.0565892209701685
