r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.5712745287902742,0.5487100303055519,0.386144978733679,25.317404203645967,7.408022447187157e-5,1,-8.764442745784713,23.528885491569426,26.662452804739694,2.8330509474234344,19,21
