r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.5543363563084195,0.5308803750614942,0.39369903655380006,23.633049091948962,1.0842956376722386e-4,1,-9.171293790382492,24.342587580764985,27.476154893935252,2.9449796962844172,19,21
