mod_df$wild,mod_df$farm,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
1.0619014149372097,6.941777437933344,-0.04972617087953202,1.1116275858167417,0.11639487373479845,0.49964107345903863,0.297025899218094,2.123607957915672
0.6943943918917164,6.963597341834749,-0.04263679342477378,0.7370311853164901,0.12288662939897879,0.5412287314485309,0.13990176258824194,1.4131951568945196
-0.20725040905253841,6.611022933497448,-0.1571896838905391,-0.0500607251619993,0.05383896909917279,0.5720036086147787,2.4300722297961546e-4,-0.09241846475998333
0.788486901448342,6.38312329135735,-0.2312352247066669,1.019722126155009,0.04987446147042782,0.5162696502171338,0.09262713041613471,1.8786050650275345
0.4428207471426016,6.036024918015462,-0.3440089286456096,0.7868296757882112,0.10518926315309494,0.537491900971311,0.13113807084790927,1.4936858949798415
-0.1674977099422006,6.19276518745356,-0.29308336373807453,0.12558565379587394,0.07103850757774487,0.5713073287804827,0.00209332545803841,0.23398354519168715
-0.24203282880023025,5.770850808742909,-0.4301650987349459,0.18813226993471566,0.19735881998886587,0.569987250454114,0.01748229900266875,0.3770914787747464
-0.3708862623079713,7.234003064311622,0.04521914953571349,-0.41610541184368477,0.22762774024865645,0.5611428646062554,0.10652140078344756,-0.8502255906068369
-1.0859098126250541,5.997256656703918,-0.3566048978553795,-0.7293049147696746,0.11596614906920641,0.5421345372672894,0.12725358150465338,-1.3928964601377318
-0.3042979003858111,6.62450251046979,-0.15281011331501304,-0.15148778707079807,0.05507366990618182,0.5709518813328763,0.002282241756841862,-0.2798483741524471
-0.8376997696574926,6.870918952427739,-0.07274838728761601,-0.7649513823698766,0.09733215640350475,0.5397421817881942,0.11270063371200444,-1.4458192074767087
-0.4748697362394055,6.602185214550341,-0.1600610955034507,-0.31480864073595477,0.05309008411158285,0.5670280244320679,0.009461231327845761,-0.5809469204945491
-0.6175251170058369,6.010330983914131,-0.3523569946116696,-0.2651681223941673,0.11222845100881004,0.5682738008245296,0.01614363903633494,-0.5053762680456101
-0.7418284782246336,6.372004620052218,-0.23484772721967717,-0.5069807510049564,0.05049800134263327,0.5588348858714685,0.023212592752677223,-0.9343028437826445
0.12178113076393675,6.432319666913803,-0.21525111784250806,0.3370322486064448,0.048027675389479385,0.5663093735241409,0.009706085773342234,0.6203023670341772
-0.3754652976167115,6.015788047162611,-0.3505839720842663,-0.02488132553244521,0.11069946914246442,0.5720984202487541,1.3971844709124046e-4,-0.04737981705772132
-0.3278833387657272,6.398640555632422,-0.22619360105844644,-0.10168973770728074,0.04913130375515451,0.5716039749881024,9.060031988620752e-4,-0.18726688825407226
-0.8335108874821238,6.093662594904242,-0.3252822078989779,-0.5082286795831459,0.09087516678136172,0.5581676151839506,0.04579043877406511,-0.9571754482763353
-0.11660169556080824,6.736701309459387,-0.11635625725762777,-2.4543830318046744e-4,0.06968560001379766,0.5721322167700248,7.820356027820669e-9,-4.5695308124519673e-4
-0.5357744010063807,7.060720641725931,-0.01108102967386504,-0.5246933713325157,0.1553335308609152,0.5560827183247041,0.09664160837893275,-1.025196447109385
-0.1418644368490345,6.496157380998912,-0.19450997924523294,0.05264554239619845,0.04784947754316782,0.5719908775531287,2.3585629786362455e-4,0.09688419640909399
