mod_df$wild,mod_df$farm,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
1.1243835637499586,4.640488890473085,0.009846380849527936,1.1145371829004307,0.10646410165371956,0.23579339410697006,0.5487454105475181,3.034973155242658
-0.051761451031056976,6.06722643175843,-0.1795587381672702,0.12779728713621322,0.11740572271653506,0.4013894699899945,0.008154792510383979,0.3501526165181897
-0.10011396678581765,4.899434078312757,-0.024529629245093276,-0.07558433754072437,0.07916508487474697,0.4025663965542916,0.0017669991545667077,-0.20274829784928924
-0.16174050631290662,3.357903416657231,0.1801147359517949,-0.34185524226470154,0.4331525786449395,0.38298560818286104,0.5219100209022256,-1.1687602999056146
-0.3174905423196087,6.953924006565879,-0.2972713901642239,-0.020219152155384834,0.3228621860780482,0.40310110894934237,9.536555127626867e-4,-0.06324711232313611
-0.6535998590874692,5.075937141829485,-0.04796111736735709,-0.6056387417201121,0.06800061982748161,0.3636798715919592,0.09512868976824129,-1.614812607626027
-0.024802254225262027,4.8631919819218075,-0.019718345892892564,-0.005083908332369463,0.08220422426049724,0.4031560234151044,8.356031004711096e-6,-0.013659694258603377
-0.2872701077988613,6.122618427857413,-0.18691224735176537,-0.10035786044709594,0.12578117746171572,0.4020581177809082,0.005491370316387879,-0.2762851942146984
-0.16062009448669803,6.174142942580792,-0.1937523329043419,0.03313223841764387,0.1341053487102591,0.4030377470854988,6.50459311951645e-4,0.0916504378593205
-0.3418646930542483,5.484350911137084,-0.10217967988875498,-0.23968501316549334,0.06530167133003739,0.39725188489805524,0.014225440310152162,-0.6381480424711671
-0.3794493061202717,5.607120461553614,-0.11847782908256743,-0.2609714770377043,0.07080582230294238,0.39610453199628604,0.01850310835755981,-0.6968769475081715
0.25828213241021836,5.259397455600999,-0.07231620830682173,0.3305983407170401,0.06279151929383683,0.3918754133219763,0.025884066358138627,0.8790202081562605
0.05595284306531766,4.409331961582385,0.04053338834822828,0.01541945471708938,0.1418050004728914,0.40313227880449015,1.516562147180098e-4,0.04284422790531744
0.058890341986219626,5.462477691259951,-0.09927592240412564,0.15816626439034526,0.06462741826509424,0.4005990957302093,0.006121781788200833,0.4209570957932361
-0.34544395808352585,5.274329113477254,-0.07429844565274757,-0.2711455124307783,0.0626544366618363,0.39560529624334523,0.017368399872582076,-0.720889752093006
0.05305083610064212,5.376331273975443,-0.08783964071496264,0.14089047681560476,0.06287308744541824,0.4011328566718635,0.004707971646433978,0.37462670161190725
