r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.27892507477254525,0.22741972297058421,0.2880967185950952,5.415458103169876,0.03547595919070587,1,-1.72342096197853,9.44684192395706,11.764608090676402,1.1619960697136607,14,16
