term,estimate,std.error,statistic,p.value
(Intercept),0.11089916530073846,0.041839691070152285,2.650573234749623,0.008035530430051493
all_mot,0.24850414106120763,0.023413892534198583,10.61353385381093,2.578098933225024e-26
