effect,group,term,estimate,std.error,statistic
fixed,NA,S:population_namedean_river_odd,-3.996684322438394e-5,1.283589682405701e-5,-3.1136775070891947
fixed,NA,S:population_namekwatna_river_odd,-5.496346382203021e-6,2.251568730355914e-6,-2.4411186334668065
fixed,NA,S:population_namenoeick_river_odd,-3.8601721844847085e-4,1.5109282817213254e-4,-2.5548348198810644
fixed,NA,S:population_namekimsquit_river_odd,-4.0619396094351276e-4,1.5081302376254677e-4,-2.6933612947318135
fixed,NA,S:population_namekoeye_river_odd,-1.3789417712950756e-5,3.1746841608919532e-6,-4.343555772513921
fixed,NA,S:population_namenekite_river_odd,-3.444521893825053e-5,1.0886251929200751e-5,-3.164102683115054
fixed,NA,S:population_nameasseek_river_odd,-1.1084011229015499e-4,4.3824459636305714e-5,-2.5291837756815414
fixed,NA,S:population_nameelcho_creek_odd,-4.494526806932736e-5,1.5560385009370875e-05,-2.888441901807708
fixed,NA,S:population_namechuckwalla_river_odd,-2.784613028307684e-6,1.2299441225405578e-6,-2.264015882734429
fixed,NA,S:population_namejohnston_creek_odd,-2.7607871249309885e-5,6.497648009099012e-6,-4.2489022505757585
fixed,NA,S:population_namebella_coola_river_odd,-7.270321391335597e-7,2.513865439355227e-7,-2.892088525311179
fixed,NA,S:population_namejenny_bay_creeks_odd,-1.4312989080384866e-4,4.187399009780948e-5,-3.4181096778579048
fixed,NA,S:population_namenooseseck_river_odd,-9.066978994775437e-5,3.642242672448165e-5,-2.489394532484841
fixed,NA,S:population_nametaleomey_river_odd,-3.423759126455416e-4,1.8253711080394998e-4,-1.8756509902978744
fixed,NA,S:population_namekisameet_river_odd,-2.904544741101446e-4,1.0599575278411986e-4,-2.7402463446031593
fixed,NA,S:population_namemartin_river_odd,-7.385596580230733e-4,2.3365053527891254e-4,-3.1609585535142997
fixed,NA,S:population_nameskowquiltz_river_odd,-1.8753699376157984e-4,8.348489629777636e-5,-2.246358348373189
fixed,NA,S:population_namecamp_creek_odd,-0.00540900669547688,0.0015293962335123895,-3.5366941391339988
fixed,NA,S:population_namewannock_river_odd,-0.0011704175020548087,9.438712680440824e-4,-1.2400181483224741
fixed,NA,S:population_namehook_nose_creek_odd,-1.279476291431623e-4,2.927107431981053e-5,-4.371128566899505
fixed,NA,S:population_namenootum_river_odd,-8.114297483447708e-4,2.1841780460295798e-4,-3.715034815132382
fixed,NA,S:population_nameworan_creek_odd,-1.5599006771269513e-4,5.4454420642769915e-5,-2.864598794210226
fixed,NA,S:population_namedeep_bay_creek_odd,-0.007079953072488963,0.002202327590967487,-3.214759285369859
fixed,NA,S:population_nameevans_inlet_#3_creek_odd,-5.532066297670295e-4,1.6855895983184464e-4,-3.281977002699302
fixed,NA,S:population_namefrenchman_creek_odd,-6.637546260137116e-5,2.082011264820659e-5,-3.1880453157436994
fixed,NA,S:population_namegenesee_creek_even,-0.001099443250135809,2.5965067067473097e-4,-4.234317004761761
fixed,NA,S:population_namechuckwalla_river_even,-5.629807837728338e-6,2.414315649863703e-6,-2.331844155525464
fixed,NA,S:population_namenicknaqueet_river_odd,-2.8480999832973053e-4,0.00013239894474460721,-2.1511500630093296
fixed,NA,S:population_nameclyak_river_even,-1.858324019299061e-5,4.921008359420045e-6,-3.7763073816807537
fixed,NA,S:population_namemilton_river_even,-6.775624716977729e-5,2.7400949222137258e-5,-2.472770071594342
fixed,NA,S:population_namekilbella_river_odd,-5.729699869298213e-6,2.2007863242748153e-6,-2.6034784958899704
fixed,NA,S:population_nameclyak_river_odd,-6.557652875168715e-4,2.540066555273238e-4,-2.5816854529086544
fixed,NA,S:population_namemilton_river_odd,-3.1370171319507716e-4,1.0848417636830696e-4,-2.8916817520930485
fixed,NA,S:population_namelockhart_gordon_creek_even,-2.4565629197810475e-4,6.169092399427972e-5,-3.982049158493447
fixed,NA,S:population_namemacnair_creek_even,-1.6387778947536222e-4,8.325295249289014e-5,-1.9684321644851874
fixed,NA,S:population_nameamback_creek_odd,-1.9061529001577316e-4,1.4473662538328692e-4,-1.3169803393646344
fixed,NA,S:population_namesandell_river_even,-1.9455541418167521e-4,2.0827520804689024e-4,-0.9341266106807767
fixed,NA,S:population_namedallery_creek_odd,-5.620944514242648e-4,1.5455826096913677e-4,-3.6367803823602
fixed,NA,S:population_nameamback_creek_even,-3.045959372990228e-4,1.1489924701567172e-4,-2.650982884661353
fixed,NA,S:population_namewannock_river_even,-3.941307520116232e-4,2.8350312947297184e-4,-1.390216583303001
fixed,NA,S:population_nameashlulm_creek_even,-9.586553059087179e-4,3.710619515572402e-4,-2.5835451516532957
fixed,NA,S:population_namelockhart_gordon_creek_odd,-2.2300841587228376e-4,1.3343196044899778e-4,-1.6713268329556257
fixed,NA,S:population_namemacnair_creek_odd,-1.7649080018612942e-4,1.1544146717375897e-4,-1.5288336548987276
fixed,NA,S:population_namebeaver_creek_even,-0.0023619120910941074,0.002272280364866247,-1.0394457161245314
fixed,NA,S:population_namedallery_creek_even,-1.7311926455488292e-4,8.10118172781845e-5,-2.136963104535884
fixed,NA,S:population_namegenesee_creek_odd,-5.847725213341474e-4,1.50931637328304e-4,-3.8744197816005927
fixed,NA,S:population_namegreen_river_odd,-0.0012389665528924347,6.845093954477167e-4,-1.8100066429067267
fixed,NA,S:population_namewalkum_creek_odd,-0.005667629136680928,0.0015421780077660182,-3.675081027054064
fixed,NA,S:population_nameashlulm_creek_odd,-9.123884018042058e-4,2.8732655530567825e-4,-3.175440574344208
fixed,NA,S:population_nameoatsoalis_creek_even,-0.0010135233510154711,3.3470792669581704e-4,-3.0280829050593785
fixed,NA,S:population_namecrab_harbour_creek_even,-0.0042197088077308735,0.0013530587625305204,-3.1186441598730577
fixed,NA,S:population_namenieumiamus_creek_odd,-5.773194622657336e-4,2.251673934993415e-4,-2.563956766979327
fixed,NA,S:population_nameallard_creek_odd,-6.267773488401411e-4,4.953319644899074e-4,-1.2653682656753156
fixed,NA,S:population_namedraney_creek_even,-2.576215477618588e-4,1.4363402653315739e-4,-1.7935969211472869
fixed,NA,S:population_namenieumiamus_creek_even,-3.7627592858202776e-4,1.253146079782507e-4,-3.0026501670685772
fixed,NA,S:population_namedraney_creek_odd,-6.395643342023304e-4,3.7683119313193644e-4,-1.6972170718850381
fixed,NA,S:population_namebeaver_creek_odd,-0.0057973841186615225,0.001551689695442049,-3.736174916731628
fixed,NA,S:population_nameallard_creek_even,-0.006208010305854415,0.001830757573513668,-3.390951590570092
fixed,NA,S:population_namecrab_harbour_creek_odd,-0.009751065033309749,0.003921005251317916,-2.486878850782526
fixed,NA,S:population_namegreen_river_even,-0.0018113846646562832,0.0011562926549658359,-1.566545162141329
fixed,NA,S:population_namefour_lakes_creek_even,-0.0026114107262865233,0.0018868913936732163,-1.3839751111498173
fixed,NA,S:population_nameatnarko_spawning_channel_even,-7.502903447267384e-5,3.507155622753504e-5,-2.1393129516667346
fixed,NA,S:population_nameatnarko_spawning_channel_odd,-1.6406328997849097e-4,4.843067134367657e-5,-3.3875906615924327
fixed,NA,S:population_namenekite_spawning_channel_odd,-9.038131860637694e-4,4.130305279914804e-4,-2.1882479013328826
fixed,NA,S:population_namejenny_bay_west_creek_odd,-2.375681459835166e-4,1.1007355701115172e-4,-2.158267184546859
fixed,NA,S:population_namejenny_bay_south_creek_odd,-5.148669630438192e-4,2.0522194887097727e-4,-2.508829907699177
fixed,NA,S:population_namejenny_bay_east_creek_odd,-0.0018301164382032737,0.0011764107369205976,-1.5556781154461685
ran_pars,area:year_fac,sd__(Intercept),0.5039166968269141,NA,NA
ran_pars,year_fac,sd__(Intercept),0.6710486529508111,NA,NA
ran_pars,Residual,sd__Observation,1.173233060829474,NA,NA
