wild,farm,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
1.1388869218066757,6.736701309459387,0.0828121926893921,1.0560747291172836,0.06968560001379856,0.3096134734416736,0.2917231591839352,2.7908969535007815
0.7064356691262895,7.060720641725931,0.42768339821204204,0.2787522709142475,0.15533353086091511,0.3966759193483498,0.054957830950000154,0.7731073635481633
-0.1715862680177421,6.496157380998912,-0.173211650113533,0.0016253820957909115,0.04784947754316781,0.40306614260759177,4.529757711370129e-7,0.004245869965344807
0.8118080564123852,7.234003064311622,0.6121172020686982,0.19969085434368694,0.22762774024865615,0.3994924508736166,0.04942950394900678,0.5791737420962014
0.4506740857556642,6.941777437933344,0.30108574802328114,0.14958833773238306,0.1163948737347982,0.40131728665512933,0.010837046135354621,0.40563240791847205
-0.16286410899595755,6.963597341834749,0.3243098455184139,-0.48717395451437145,0.12288662939897865,0.38396571357247256,0.12315706855626395,-1.325928845911858
-0.24248098068904675,6.611022933497448,-0.050954063548887873,-0.19152691714015888,0.05383896909917276,0.40038554748168265,0.007166783874023304,-0.5018932010346957
-0.37998809216862206,6.38312329135735,-0.29351991223837803,-0.08646817993024403,0.04987446147042783,0.40252365224632686,0.0013419209125815393,-0.2261152452389483
-1.1197124411230144,6.036024918015462,-0.6629553826840029,-0.4567570584390115,0.10518926315309496,0.38666467968955787,0.08903845683435395,-1.2307892571337424
-0.30784568885153,6.19276518745356,-0.49612828228557593,0.1882825934340459,0.0710385075777449,0.4004277710457936,0.009480184696339882,0.4979380779050822
-0.8242247920532966,5.770850808742909,-0.9451944518732169,0.12096965981992036,0.19735881998886587,0.40180789835052955,0.014563462202684981,0.3441753504296866
-0.4876985215484444,5.997256656703918,-0.7042185286852138,0.21652000713676944,0.11596614906920641,0.39939494331774783,0.022598913548660365,0.5869858172542898
-0.621447495710515,6.015788047162611,-0.68449457294839,0.06304707723787495,0.11069946914246442,0.40275817941607184,0.0018074920730593966,0.17041377819040568
-0.7383799129618024,6.62450251046979,-0.036607024661211796,-0.7017728883005906,0.05507366990618179,0.3653868173997324,0.09868231699551426,-1.8401856236754088
0.12324357690400774,6.870918952427739,0.22566725016116962,-0.10242367325716188,0.09733215640350464,0.4022646080759328,0.004070981662988488,-0.2747896582989116
-0.4062282249033804,6.602185214550341,-0.06036052323769425,-0.34586770166568614,0.05309008411158282,0.3942639441602216,0.02300986922232728,-0.9059822697268243
-0.3368353922109929,6.010330983914131,-0.6903028189192462,0.35346742670825326,0.11222845100881004,0.3932479372542229,0.05779594504270044,0.9562309793028296
-0.8521852255738436,6.372004620052218,-0.30535411222264486,-0.5468311133511987,0.050498001342633284,0.3807446633293169,0.0544110249308097,-1.43043885397117
-0.14986743010027095,6.432319666913803,-0.24115756327969873,0.09129013317942777,0.04802767538947939,0.4024625663313123,0.0014347910270092242,0.2384930358930107
-0.5418960828166292,6.093662594904242,-0.6016085026286895,0.059712419812060324,0.09087516678136176,0.40279595511988014,0.0012735780667109636,0.1596308894086666
-0.13720345807299195,6.398640555632422,-0.2770040531397129,0.13980059506672093,0.04913130375515452,0.4016473298586132,0.003450112673096997,0.36543721098402554
