wild,farm,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
-0.20725040905253841,5.376331273975443,-0.25686509973458405,0.04961469068204563,0.06287308744541822,0.39536776141046376,6.062890173368201e-4,0.1344378814185588
0.788486901448342,6.953924006565879,0.2096544366200057,0.5788324648283363,0.3228621860780482,0.34417477367015353,0.8116335098558936,1.8451213094662924
0.4428207471426016,4.640488890473085,-0.4744655237793223,0.9172862709219238,0.10646410165371945,0.28996850030829363,0.3859936217204778,2.545420091015077
-0.24203282880023025,6.06722643175843,-0.05255629301911369,-0.18947653578111656,0.11740572271653513,0.3916487200678035,0.018615258942641613,-0.5290362839538383
-0.3042979003858111,4.899434078312757,-0.39789126828446153,0.09359336789865041,0.07916508487474697,0.39469731718273954,0.0028135292498882025,0.2558378302728594
-0.8376997696574926,3.357903416657231,-0.8537466704395256,0.01604690078203297,0.4331525786449396,0.3955790465043335,0.0011942136923862488,0.05590731772865803
-0.4748697362394055,5.075937141829485,-0.34569647449773977,-0.1291732617416657,0.06800061982748161,0.39387886475280637,0.004493844436905921,-0.3509743602870701
-0.6175251170058369,4.409331961582385,-0.5428223443094005,-0.07470277269643644,0.14180500047289146,0.39499053857096456,0.003696444478915771,-0.21152139818469168
-0.7418284782246336,4.8631919819218075,-0.4086086389058774,-0.3332198393187562,0.08220422426049726,0.38368154492825585,0.03727819585388288,-0.9123645454977289
0.12178113076393675,6.122618427857413,-0.03617598915233522,0.15795711991627198,0.12578117746171574,0.39283879612414363,0.014126836576285952,0.4431387281484676
-0.3754652976167115,6.174142942580792,-0.020939361711629134,-0.35452593590508236,0.13410534871025914,0.38125055195916524,0.07733982200319339,-0.9993694299812489
-0.3278833387657272,5.484350911137084,-0.22492195623195577,-0.1029613825337714,0.06530167133003739,0.39451906085294136,0.002725971139436229,-0.27935034322381164
-0.8335108874821238,5.607120461553614,-0.18861702622334997,-0.6448938612587738,0.07080582230294238,0.34941171714256364,0.11733394019130872,-1.7548725463964778
-0.11660169556080824,5.259397455600999,-0.2914443099485171,0.17484261438770887,0.06279151929383683,0.39243934956388765,0.00751820759229415,0.4737396814875901
-0.5357744010063807,5.274329113477254,-0.2870287786358201,-0.24874562237056064,0.0626544366618363,0.38915294807910383,0.015179393663654074,-0.6739321256032758
-0.1418644368490345,5.462477691259951,-0.2313902190382291,0.0895257821891946,0.06462741826509424,0.3947893113115645,0.002036736950986339,0.24280989618826732
