r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.5719992686988794,0.5494729144198731,0.30006175663347645,25.39244751344249,7.285954045492004e-5,1,-3.467726511056684,12.935453022113368,16.06902033528364,1.7107040980853851,19,21
