r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs
0.6238882824090382,0.6040929288516191,0.3616755750069004,31.516905247454545,2.0561804177825793e-5,1,-7.389671799355287,20.779343598710575,23.912910911880843,2.485375209574869,19,21
